index,model_name,max_seq_length,vocab_size,embedding_dim,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,train_loss_std,train_acc_std,val_loss_std,val_acc_std,test_loss_std,test_acc_std,precision_micro_std,recall_micro_std,f1_micro_std,precision_macro_std,recall_macro_std,f1_macro_std,precision_weighted_std,recall_weighted_std,f1_weighted_std
48,rcnn,45,10000,50,0.9657111590000002,73.12850739999999,0.9126998830000002,74.4821389,0.948899888,71.852867,0.7200784506006375,0.7200784506006375,0.7200784506006375,0.34385905561237873,0.2711479792138215,0.34385905561237873,0.6771251591197813,0.7200784506006375,0.6830640832505732,0.007233829779893678,0.09192252916958345,0.010658875589854747,0.20896512748646195,0.012843552126465648,0.4968001221050101,0.0050040024104076285,0.0050040024104076285,0.005004002410407613,0.032936711500118676,0.01661379029405801,0.032936711500118676,0.006261603988610163,0.0050040024104076285,0.0061553438896957665
49,rcnn,50,10000,50,0.967674865,73.08892130000001,0.9168686939999999,74.35380839999999,0.9588833210000001,72.19857019999999,0.7236332434420201,0.7236332434420201,0.7236332434420201,0.3596167064024449,0.27481432346165596,0.3596167064024449,0.6803540624055138,0.7236332434420201,0.6873608444303236,0.006830728111836115,0.09379291073311437,0.015060622335390033,0.1869072305896962,0.022240877925390496,0.42726644406552805,0.004227427896733021,0.004227427896733021,0.004227427896733013,0.019695968963244548,0.012640714184111121,0.019695968963244548,0.004805022321633411,0.004227427896733021,0.005596056550826457
50,text cnn,5,10000,50,0.8969505230000001,70.84552420000001,0.876851557,71.1062519,0.980355604,67.819336,0.6796028438342732,0.6796028438342732,0.6796028438342732,0.43446528666998335,0.333902116920565,0.43446528666998335,0.6506014685622058,0.6796028438342732,0.6451720571000052,0.002580008457092282,0.07090996531565058,0.00446388602414748,0.09129376731610295,0.006059276021392878,0.4437121781633297,0.004293884698185502,0.004293884698185502,0.004293884698185502,0.016874635546291497,0.016077980550339887,0.016874635546291497,0.006595519895642761,0.004293884698185502,0.006077168241930945
51,text cnn,10,10000,50,0.7986373860000001,74.0722834,0.7861355640000001,74.27143989999999,0.8759618699999999,71.3092463,0.7143417504290268,0.7143417504290268,0.7143417504290268,0.4522307822085499,0.34439210192071484,0.4522307822085499,0.6841484969810736,0.7143417504290268,0.6862981995977344,0.004207702540405821,0.10852740915056228,0.004589926922812597,0.09731763445479784,0.00909776882297219,0.5126999436298076,0.005047850219950399,0.005047850219950399,0.005047850219950409,0.028137335782459548,0.014926811026249038,0.028137335782459548,0.008971302886615611,0.005047850219950399,0.0054304195773042995
52,text cnn,15,10000,50,0.7786239460000001,74.76511200000002,0.758541393,75.2257126,0.8598254329999999,72.1372084,0.7226280951213531,0.7226280951213531,0.7226280951213531,0.4388254725723157,0.34267383147572766,0.4388254725723157,0.6910835339185489,0.7226280951213531,0.6934286671894926,0.001955984070261175,0.04260557838540994,0.006506807203984403,0.24775450839723703,0.01334534503453297,0.3681685024837908,0.00362929722705544,0.00362929722705544,0.003629297227055419,0.016802002839975037,0.019152721500137602,0.016802002839975037,0.003404547745741794,0.00362929722705544,0.005816424949308524
53,text cnn,20,10000,50,0.773953842,74.942337,0.750489515,75.5552486,0.8527402540000001,72.8208015,0.7294925226771267,0.7294925226771267,0.7294925226771266,0.43628498398491977,0.34062652295661155,0.43628498398491977,0.6980071973142645,0.7294925226771267,0.7013938945418909,0.002470344555301283,0.06692478573576306,0.005828506831041266,0.188324542774905,0.010328824582123107,0.2849771668616625,0.002942351485409162,0.002942351485409162,0.0029423514854092165,0.022767645140805086,0.014077966690537224,0.022767645140805086,0.005768239337049155,0.002942351485409162,0.0033838098907383344
54,text cnn,25,10000,50,0.772974337,75.0060482,0.7492543109999998,75.63302840000001,0.8515913450000001,72.70231290000001,0.7284138269183623,0.7284138269183623,0.7284138269183623,0.4519827316150139,0.3449801399304028,0.4519827316150139,0.6967169650261483,0.7284138269183623,0.6997417577408281,0.002965928371683418,0.04806020219775454,0.004967185609424797,0.24392049826403683,0.0075850700907451754,0.35756670687810355,0.0035616900285375163,0.0035616900285375163,0.00356169002853753,0.033280214449988826,0.017156128986757304,0.033280214449988826,0.004670703438402202,0.0035616900285375163,0.004895288506368911
55,text cnn,30,10000,50,0.7717427740000001,75.0010832,0.750825325,75.4246178,0.85292898,72.61360770000002,0.7273841627849963,0.7273841627849963,0.7273841627849963,0.4408171626064151,0.34122996905872605,0.4408171626064151,0.6967099240922969,0.7273841627849963,0.6997235030478769,0.002037812789396166,0.04906842274891775,0.005114375470262981,0.3473795986387219,0.010980203134090432,0.5029839613062649,0.0051177472621888155,0.0051177472621888155,0.005117747262188792,0.02596947535966072,0.007502036599126556,0.02596947535966072,0.005852761327709427,0.0051177472621888155,0.004731381806609125
56,text cnn,35,10000,50,0.7718612899999999,75.0271826,0.7475062389999998,75.57875929999997,0.849468523,72.7322598,0.7286589850453542,0.7286589850453542,0.7286589850453543,0.432610113573814,0.3390053122722236,0.432610113573814,0.6963315601145051,0.7286589850453542,0.7009700373348596,0.003760388332668126,0.08141604885634203,0.00759478402193456,0.23801445075459662,0.014174527069078735,0.4418580836615636,0.004404969983603292,0.004404969983603292,0.004404969983603283,0.03549329044940738,0.013211098062109258,0.03549329044940738,0.0069506279612082215,0.004404969983603292,0.005789203470317761
57,text cnn,40,10000,50,0.769692515,75.0589236,0.7469281149999999,75.5884521,0.8564797149999999,72.47282019999999,0.7261093405246385,0.7261093405246385,0.7261093405246385,0.42517110268697655,0.3321893162224865,0.42517110268697655,0.6943732847708721,0.7261093405246385,0.6970471933771221,0.0031569380587780447,0.07061342924401844,0.006306323579114407,0.2757883885153173,0.007272612742357082,0.3008767432520386,0.003057222216314884,0.003057222216314884,0.0030572222163149153,0.014974968323121786,0.012155910019252049,0.014974968323121786,0.003718078402751242,0.003057222216314884,0.0032528765834202843
58,text cnn,45,10000,50,0.7709528190000001,75.05160420000001,0.7492532660000001,75.4707954,0.8532477249999999,72.7898783,0.7293209119882323,0.7293209119882323,0.7293209119882323,0.4411757316774878,0.33906715236060003,0.4411757316774878,0.6979681565347582,0.7293209119882323,0.7019900404264644,0.004142215505766211,0.08242068291232152,0.0062086351813157095,0.1693201834652642,0.007305558354668893,0.29503460947038634,0.0030455134997055683,0.0030455134997055683,0.003045513499705576,0.029205437453888015,0.0207620080962067,0.029205437453888015,0.0026480871810312004,0.0030455134997055683,0.0038812422769680006
59,text cnn,50,10000,50,0.772163789,75.0208655,0.7492964929999999,75.4603711,0.8564811729999999,72.6318373,0.7276783525373867,0.7276783525373867,0.7276783525373867,0.44695506314059036,0.3472918030189983,0.44695506314059036,0.6977615424726201,0.7276783525373867,0.6993435436345818,0.003180579348830997,0.0770149831558792,0.005607509601652355,0.2690057952764623,0.011563185991034045,0.4573954090266693,0.004561376151099235,0.004561376151099235,0.004561376151099243,0.019539042314267896,0.016552186128760395,0.019539042314267896,0.005486584005691173,0.004561376151099235,0.005260069639256344
