index,model_name,vocab_size,max_seq_length,embedding_dim,embedding_type,embedding_source,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted
26,cnn,10000,15,50,glove,glove.6B.50d,0.77168,0.75683993,0.88670754,0.74077827,0.9324079,0.7099121,0.7112037264035302,0.7112037264035302,0.7112037264035302,0.4452721383715584,0.3464399218563363,0.4452721383715584,0.67471025695636,0.7112037264035302,0.6774699462441901
27,cnn,10000,15,50,glove,glove.6B.50d,0.7746838,0.7562189,0.88288563,0.73988205,0.9353495999999999,0.7094564,0.7104682520225546,0.7104682520225546,0.7104682520225546,0.4051088183616864,0.31769859343578954,0.4051088183616864,0.6825830662382798,0.7104682520225546,0.6792072599284452
28,cnn,10000,15,50,glove,glove.6B.50d,0.7751871,0.7565736999999999,0.90642637,0.74000186,0.9143341999999999,0.71116537,0.7121843589114979,0.7121843589114979,0.7121843589114979,0.4472321866501086,0.3172495032914608,0.4472321866501086,0.676889068462401,0.7121843589114979,0.6785021443159935
29,cnn,10000,15,50,glove,glove.6B.50d,0.7770918000000001,0.75558376,0.89283466,0.7378423000000001,0.91449577,0.72068685,0.7217455258641824,0.7217455258641824,0.7217455258641824,0.40994306417061743,0.3388372543285606,0.40994306417061743,0.6937297283141861,0.7217455258641824,0.6939079532869716
30,cnn,10000,20,50,glove,glove.6B.50d,0.7587635,0.76277244,0.9047909,0.738726,0.9467796999999999,0.7109538000000001,0.7116940426575141,0.7116940426575141,0.7116940426575142,0.47519634528623206,0.3302118237131747,0.47519634528623206,0.6882022018427241,0.7116940426575141,0.6805170326845239
31,cnn,10000,20,50,glove,glove.6B.50d,0.76407516,0.7612078,0.9177770000000001,0.74022126,0.92014503,0.7206543000000001,0.7219906839911743,0.7219906839911743,0.7219906839911743,0.4474582785851922,0.3489570241456158,0.4474582785851922,0.6930401067488889,0.7219906839911743,0.6933753068820666
32,cnn,10000,20,50,glove,glove.6B.50d,0.75856245,0.7623518,0.9307742,0.73597836,0.947984,0.708903,0.7104682520225546,0.7104682520225546,0.7104682520225546,0.4001185152082062,0.33549282518970464,0.4001185152082062,0.6708580296666499,0.7104682520225546,0.678488530304387
33,cnn,10000,20,50,glove,glove.6B.50d,0.7597109000000001,0.7620355,0.9188428,0.7371779,0.91715115,0.7189128,0.7205197352292229,0.7205197352292229,0.7205197352292229,0.40902231286281177,0.2900664914330313,0.40902231286281177,0.6886596217831891,0.7205197352292229,0.6887409074499735
34,cnn,10000,20,50,glove,glove.6B.50d,0.76102436,0.76205957,0.9076115,0.74106455,0.9557033000000001,0.7167806,0.7178229958323118,0.7178229958323118,0.7178229958323118,0.4319424704803206,0.3352111709307427,0.4319424704803206,0.6911353204472771,0.7178229958323118,0.6883331903372785
35,cnn,10000,20,50,glove,glove.6B.50d,0.76164716,0.7629007,0.9320573,0.74180204,0.9540143,0.7144857,0.7163520470703604,0.7163520470703604,0.7163520470703604,0.4806053897007698,0.34456695885065697,0.4806053897007698,0.6883513155456112,0.7163520470703604,0.6806990912731197
36,cnn,10000,20,50,glove,glove.6B.50d,0.76061726,0.76263905,0.9214648000000001,0.738726,0.9394851000000001,0.7064616,0.7080166707526354,0.7080166707526354,0.7080166707526354,0.4708127654252334,0.33570103455207595,0.4708127654252334,0.6766685651288951,0.7080166707526354,0.6735871339012088
37,cnn,10000,20,50,glove,glove.6B.50d,0.7577497,0.7629971,0.93448156,0.73636264,0.9517200000000001,0.7127766999999999,0.7146359401814171,0.7146359401814171,0.7146359401814171,0.3974545615633981,0.3039648683663841,0.3974545615633981,0.6813964630326775,0.7146359401814171,0.684939493398151
38,cnn,10000,20,50,glove,glove.6B.50d,0.7603025999999999,0.7622033,0.93380225,0.74244773,0.93119276,0.71765953,0.7195391027212552,0.7195391027212552,0.7195391027212552,0.3905992411048936,0.31588567695469505,0.3905992411048936,0.6752295500386791,0.7195391027212552,0.6859762483454378
39,cnn,10000,20,50,glove,glove.6B.50d,0.7551720000000001,0.76394504,0.90399057,0.74423856,0.93153214,0.71137697,0.7126746751654818,0.7126746751654818,0.7126746751654818,0.4207159803841954,0.35374350866730525,0.4207159803841954,0.6813701301306216,0.7126746751654818,0.68595987073197
40,text cnn,10000,5,50,glove,glove.6B.50d,0.8978527000000001,0.70884824,0.88552856,0.71061116,0.98665565,0.67716473,0.6785976955136063,0.6785976955136063,0.6785976955136063,0.41419681483983617,0.3338987540129132,0.41419681483983617,0.6454593983319143,0.6785976955136063,0.6439826365826429
41,text cnn,10000,5,50,glove,glove.6B.50d,0.90058196,0.70747536,0.8747988999999999,0.71307725,0.975361,0.6862305000000001,0.6874233880853149,0.6874233880853149,0.6874233880853149,0.4455289735753942,0.3366185999339801,0.4455289735753942,0.6628992522936227,0.6874233880853149,0.6575752198455741
42,text cnn,10000,5,50,glove,glove.6B.50d,0.89436483,0.70885223,0.8786757,0.7097880999999999,0.9916906999999999,0.67737633,0.6790880117675901,0.6790880117675901,0.6790880117675901,0.4234190940570438,0.31710283690452884,0.4234190940570438,0.649350905997237,0.6790880117675901,0.6410432123781129
43,text cnn,10000,5,50,glove,glove.6B.50d,0.89673734,0.708967,0.88160735,0.71058625,0.9822595,0.6747233,0.6761461142436872,0.6761461142436872,0.6761461142436872,0.44869589381308206,0.3088307118837686,0.44869589381308206,0.6486831943483268,0.6761461142436872,0.6383884503532039
44,text cnn,10000,5,50,glove,glove.6B.50d,0.89282984,0.70952356,0.87398916,0.71029997,0.98284626,0.6789388000000001,0.6798234861485658,0.6798234861485658,0.6798234861485658,0.467504234716039,0.3508709516106716,0.467504234716039,0.6592630533312235,0.6798234861485658,0.6456603085800177
45,text cnn,10000,5,50,glove,glove.6B.50d,0.8959978999999999,0.7086091,0.8741744,0.71097213,0.9755261999999999,0.6761229999999999,0.6781073792596225,0.6781073792596225,0.6781073792596225,0.4351382481163409,0.35003753621378336,0.4351382481163409,0.6456676618251549,0.6781073792596225,0.6428106441676182
46,text cnn,10000,5,50,glove,glove.6B.50d,0.89702946,0.7078528000000001,0.8783086999999999,0.7107543000000001,0.97312033,0.6798828,0.6810492767835253,0.6810492767835253,0.6810492767835253,0.4177127950243347,0.3243081499103002,0.4177127950243347,0.6492648685792711,0.6810492767835253,0.6498093533303679
47,text cnn,10000,5,50,glove,glove.6B.50d,0.8947913000000001,0.7087675999999999,0.8696736999999999,0.7116395999999999,0.984083,0.6725585999999999,0.6736945329737681,0.6736945329737681,0.6736945329737681,0.4225056751101241,0.3420881355419752,0.4225056751101241,0.6481499219876717,0.6736945329737681,0.6394760505972994
48,text cnn,10000,5,50,glove,glove.6B.50d,0.9006441999999999,0.70728993,0.8746563,0.71163803,0.9762216999999999,0.68476564,0.6859524393233636,0.6859524393233636,0.6859524393233636,0.4252593135666032,0.3559788534101739,0.4252593135666032,0.6554835441687069,0.6859524393233636,0.6515294836881903
49,text cnn,10000,5,50,glove,glove.6B.50d,0.8986757,0.7083666000000001,0.8771028000000001,0.7112584,0.9757916999999999,0.6741699000000001,0.6761461142436872,0.6761461142436872,0.6761461142436872,0.444691823881035,0.3192866397835545,0.444691823881035,0.6417928847589286,0.6761461142436872,0.6414452114770253
50,text cnn,10000,10,50,glove,glove.6B.50d,0.7968299,0.74120957,0.78429955,0.7427402,0.87107617,0.70576173,0.7070360382446678,0.7070360382446678,0.7070360382446678,0.43654298017232224,0.33811193562543346,0.43654298017232224,0.6707538977929576,0.7070360382446678,0.6789117393512898
51,text cnn,10000,10,50,glove,glove.6B.50d,0.792374,0.74224585,0.79437524,0.74073935,0.8889242,0.707015,0.7080166707526354,0.7080166707526354,0.7080166707526354,0.4417310688348516,0.3669833164871231,0.4417310688348516,0.6774668872988925,0.7080166707526354,0.6835615380404461
52,text cnn,10000,10,50,glove,glove.6B.50d,0.79896486,0.7409536,0.7824911,0.7439118,0.87581027,0.7172689,0.7183133120862957,0.7183133120862957,0.7183133120862957,0.43426730307406347,0.3426494533829745,0.43426730307406347,0.6885353509441396,0.7183133120862957,0.6922140402138696
53,text cnn,10000,10,50,glove,glove.6B.50d,0.79901516,0.74019355,0.7837847,0.7437376,0.8769581,0.7187011999999999,0.720029418975239,0.720029418975239,0.720029418975239,0.4508869068999509,0.34403368739179074,0.4508869068999509,0.6857516539338336,0.720029418975239,0.6912656418361192
54,text cnn,10000,10,50,glove,glove.6B.50d,0.7988403000000001,0.74040717,0.78489256,0.7429066999999999,0.87198997,0.71479493,0.7161068889433685,0.7161068889433685,0.7161068889433685,0.5144001713291942,0.3693177039988751,0.5144001713291942,0.6875940966180055,0.7161068889433685,0.6874312577550454
55,text cnn,10000,10,50,glove,glove.6B.50d,0.8024866999999999,0.7403462,0.7896053000000001,0.7425691,0.8662169,0.7172689,0.7183133120862957,0.7183133120862957,0.7183133120862957,0.45007793270402985,0.3214574238620328,0.45007793270402985,0.6886121163302189,0.7183133120862957,0.6894126801461155
56,text cnn,10000,10,50,glove,glove.6B.50d,0.7939184,0.7421193,0.7804899000000001,0.74262977,0.8687295,0.71796876,0.7192939445942633,0.7192939445942633,0.7192939445942634,0.4844670666169102,0.3490537918581572,0.4844670666169102,0.7026769957174968,0.7192939445942633,0.6929322821656457
57,text cnn,10000,10,50,glove,glove.6B.50d,0.8046867,0.7395858000000001,0.78418535,0.7437484000000001,0.87495726,0.71458334,0.7156165726893846,0.7156165726893846,0.7156165726893846,0.420061960246742,0.33865189515793515,0.420061960246742,0.6845973611898506,0.7156165726893846,0.6871075252158241
58,text cnn,10000,10,50,glove,glove.6B.50d,0.7951063,0.7413892,0.7929731,0.7423995,0.89478743,0.7061849,0.7080166707526354,0.7080166707526354,0.7080166707526354,0.4308926578920301,0.3285844325891442,0.4308926578920301,0.6744881692551327,0.7080166707526354,0.6777793474354834
59,text cnn,10000,10,50,glove,glove.6B.50d,0.80415154,0.7387781,0.78425884,0.74176157,0.8701689,0.71137697,0.7126746751654818,0.7126746751654818,0.7126746751654818,0.4589797743154044,0.3450773788536816,0.4589797743154044,0.6810084407302068,0.7126746751654818,0.6823659438175067
60,text cnn,10000,15,50,glove,glove.6B.50d,0.7776719,0.7481482,0.76848173,0.7472055999999999,0.87240845,0.7164714,0.7180681539593038,0.7180681539593038,0.7180681539593038,0.4204559966089209,0.3121575036429498,0.4204559966089209,0.6869764660287958,0.7180681539593038,0.6887140654353765
61,text cnn,10000,15,50,glove,glove.6B.50d,0.77648604,0.7480095,0.7589788000000001,0.7520164,0.86872506,0.7203776,0.7219906839911743,0.7219906839911743,0.7219906839911743,0.4216629380271501,0.3256431391405719,0.4216629380271501,0.6893096677849515,0.7219906839911743,0.6930322084219189
62,text cnn,10000,15,50,glove,glove.6B.50d,0.78157914,0.7473358,0.7444339,0.7562033,0.8509521000000001,0.7233724,0.7244422652610935,0.7244422652610935,0.7244422652610936,0.4468632038226422,0.34980608472938873,0.4468632038226422,0.691243623880088,0.7244422652610935,0.6932482619758962
63,text cnn,10000,15,50,glove,glove.6B.50d,0.77947557,0.7474625,0.7633095,0.7513972,0.8381970999999999,0.7267578,0.7281196371659721,0.7281196371659721,0.7281196371659721,0.4378432761216656,0.35581511782727826,0.4378432761216656,0.695125697609167,0.7281196371659721,0.703384457400195
64,text cnn,10000,15,50,glove,glove.6B.50d,0.7775403000000001,0.74753356,0.7583659,0.7521595999999999,0.8555166,0.72264,0.7237067908801177,0.7237067908801177,0.7237067908801177,0.46153974515633794,0.37597531010166296,0.46153974515633794,0.6882929821070174,0.7237067908801177,0.6941181888597164
65,text cnn,10000,15,50,glove,glove.6B.50d,0.77735335,0.74758345,0.7571467,0.7509102,0.8565790999999999,0.7211426,0.7224810002451582,0.7224810002451582,0.7224810002451582,0.41468363979689227,0.3386637530043339,0.41468363979689227,0.6871519184397342,0.7224810002451582,0.6938904630997351
66,text cnn,10000,15,50,glove,glove.6B.50d,0.77870524,0.74781203,0.7564401999999999,0.75453854,0.8769756999999999,0.7187663000000001,0.7195391027212552,0.7195391027212552,0.7195391027212552,0.4489505613438858,0.34728909302687844,0.4489505613438858,0.6941829275267186,0.7195391027212552,0.6883878977207941
67,text cnn,10000,15,50,glove,glove.6B.50d,0.77999485,0.7474544,0.7641944,0.75132406,0.85650027,0.7265461999999999,0.7276293209119883,0.7276293209119883,0.7276293209119882,0.4497975084811734,0.33646710265233504,0.4497975084811734,0.6958418727586649,0.7276293209119883,0.6989220421290688
68,text cnn,10000,15,50,glove,glove.6B.50d,0.78143734,0.74686766,0.7540834,0.7522234,0.8767040999999999,0.71601564,0.717332679578328,0.717332679578328,0.7173326795783281,0.4276925914809099,0.324135714895899,0.4276925914809099,0.6888752842383519,0.717332679578328,0.6829794373258764
69,text cnn,10000,15,50,glove,glove.6B.50d,0.77599573,0.7483041,0.7599794,0.75459296,0.84569585,0.7216309000000001,0.7229713164991419,0.7229713164991419,0.722971316499142,0.4587652648835782,0.36078549573597823,0.4587652648835782,0.6938348988119993,0.7229713164991419,0.6976096495263481
70,text cnn,10000,20,50,glove,glove.6B.50d,0.77356917,0.74927694,0.749858,0.75541914,0.8446600000000001,0.7266113000000001,0.7271390046580044,0.7271390046580044,0.7271390046580043,0.4376872924930158,0.336978107602883,0.4376872924930158,0.7013971217723809,0.7271390046580044,0.7004107449790055
71,text cnn,10000,20,50,glove,glove.6B.50d,0.7741884,0.7493831999999999,0.7469996999999999,0.7562111,0.8622278,0.7238607,0.7249325815150772,0.7249325815150772,0.7249325815150772,0.3852700703217647,0.3301899589936917,0.3852700703217647,0.6854426499984446,0.7249325815150772,0.6948489020862951
72,text cnn,10000,20,50,glove,glove.6B.50d,0.7733725,0.74944264,0.7513174,0.75520444,0.84645814,0.7313965,0.7327776415788183,0.7327776415788183,0.7327776415788183,0.4389899159565077,0.3158914167736089,0.4389899159565077,0.7000485041040668,0.7327776415788183,0.7043215025149572
73,text cnn,10000,20,50,glove,glove.6B.50d,0.77452695,0.74924064,0.74085385,0.7582741999999999,0.8495417,0.7257486999999999,0.7273841627849963,0.7273841627849963,0.7273841627849962,0.432704948828808,0.32944407333571146,0.432704948828808,0.6935056617445892,0.7273841627849963,0.6988329718719156
74,text cnn,10000,20,50,glove,glove.6B.50d,0.7780951,0.748613,0.74493116,0.75755537,0.864981,0.72700197,0.7283647952929639,0.7283647952929639,0.7283647952929639,0.4128114223124174,0.34574971917279057,0.4128114223124174,0.6977858839362242,0.7283647952929639,0.7017015292115547
75,text cnn,10000,20,50,glove,glove.6B.50d,0.7700053000000001,0.7503083,0.75478214,0.7557132,0.846786,0.72892255,0.7305712184358911,0.7305712184358911,0.7305712184358911,0.4413238901895926,0.34535955944896257,0.4413238901895926,0.7018411353766199,0.7305712184358911,0.7029075950361248
76,text cnn,10000,20,50,glove,glove.6B.50d,0.77447313,0.7493529999999999,0.7516394000000001,0.75338405,0.85444,0.72626954,0.7276293209119883,0.7276293209119883,0.7276293209119882,0.4411596132957106,0.3423586104326542,0.4411596132957106,0.6948908313490105,0.7276293209119883,0.6986961733779277
77,text cnn,10000,20,50,glove,glove.6B.50d,0.77459174,0.74941045,0.7616793000000001,0.75273836,0.8385388,0.7333496,0.7347389065947536,0.7347389065947536,0.7347389065947536,0.4523361679178726,0.34467154303820563,0.4523361679178726,0.7064441042669387,0.7347389065947536,0.7068449654757579
78,text cnn,10000,20,50,glove,glove.6B.50d,0.7702015999999999,0.75071293,0.7547381,0.753605,0.8713566999999999,0.72919923,0.7305712184358911,0.7305712184358911,0.7305712184358911,0.4642224324358914,0.3693429240164359,0.4642224324358914,0.6975730581539682,0.7305712184358911,0.7018520243307065
79,text cnn,10000,20,50,glove,glove.6B.50d,0.77651453,0.7484926,0.7480960999999999,0.75742,0.8484124,0.72972006,0.730816376562883,0.730816376562883,0.730816376562883,0.456344086097617,0.3462793167511718,0.456344086097617,0.7011430224404025,0.730816376562883,0.7035225365346641
80,dcnn,10000,5,50,glove,glove.6B.50d,0.96480167,0.6957390999999999,0.9131733,0.7010487,0.9867154,0.67789716,0.679333169894582,0.679333169894582,0.679333169894582,0.40087762461484455,0.3136939910747407,0.40087762461484455,0.6474483870200763,0.679333169894582,0.64245351884273
81,dcnn,10000,5,50,glove,glove.6B.50d,0.96098286,0.6968145,0.9215441999999999,0.7008464,1.0107765,0.6691081,0.6705074773228733,0.6705074773228733,0.6705074773228733,0.3956132644421901,0.3239177777508038,0.3956132644421901,0.6430883323529454,0.6705074773228733,0.6260708213418721
82,dcnn,10000,5,50,glove,glove.6B.50d,0.9627425999999999,0.69623053,0.9112315999999999,0.70231825,0.9783345999999999,0.67859703,0.6803138024025497,0.6803138024025497,0.6803138024025497,0.3790169677282699,0.29464399809636993,0.3790169677282699,0.6445845283666471,0.6803138024025497,0.640942616564091
83,dcnn,10000,5,50,glove,glove.6B.50d,0.96006465,0.6964180999999999,0.9077877000000001,0.70112026,0.9867908999999999,0.6811035,0.6822750674184849,0.6822750674184849,0.6822750674184849,0.4105507584220708,0.3124133456948155,0.4105507584220708,0.6680212219867889,0.6822750674184849,0.6416781076311965
84,dcnn,10000,5,50,glove,glove.6B.50d,0.9627258,0.69638056,0.9130683,0.70569456,0.99731064,0.67807615,0.6800686442755577,0.6800686442755577,0.6800686442755577,0.3934260356243002,0.3258443448148849,0.3934260356243002,0.6481248545319629,0.6800686442755577,0.6411532387556195
85,dcnn,10000,5,50,glove,glove.6B.50d,0.9667324,0.69570315,0.9235329,0.7038757,0.98865,0.68225914,0.6839911743074283,0.6839911743074283,0.6839911743074283,0.37588206542722935,0.3220470062227497,0.37588206542722935,0.6467931132585194,0.6839911743074283,0.6489524641292115
86,dcnn,10000,5,50,glove,glove.6B.50d,0.96473914,0.69463575,0.90806085,0.7047517,0.9936540999999999,0.6761556,0.6778622211326305,0.6778622211326305,0.6778622211326305,0.4306774454404662,0.30094462435160085,0.4306774454404662,0.6627582661378806,0.6778622211326305,0.6385021821133776
87,dcnn,10000,5,50,glove,glove.6B.50d,0.96466684,0.69700104,0.9124575999999999,0.70638067,0.9943357,0.6814616,0.6837460161804364,0.6837460161804364,0.6837460161804364,0.4546035108033325,0.30230245365317626,0.4546035108033325,0.6491559088373421,0.6837460161804364,0.6439510587954884
88,dcnn,10000,5,50,glove,glove.6B.50d,0.9606617000000001,0.6964465,0.9080881,0.7060616999999999,0.9984482,0.676709,0.6778622211326305,0.6778622211326305,0.6778622211326305,0.3779344921424109,0.3163162120123014,0.3779344921424109,0.641933626708189,0.6778622211326305,0.6336062265584491
89,dcnn,10000,5,50,glove,glove.6B.50d,0.96356785,0.6957181,0.9193950000000001,0.7025220999999999,0.9849752,0.6814616,0.6837460161804364,0.6837460161804364,0.6837460161804364,0.4285009891299588,0.3223941646984809,0.4285009891299588,0.6471024689264866,0.6837460161804364,0.6463406650140715
90,dcnn,10000,10,50,glove,glove.6B.50d,0.8465239999999999,0.72885877,0.80559874,0.7401512,0.8608743000000001,0.720931,0.7219906839911743,0.7219906839911743,0.7219906839911743,0.4410291126126384,0.3457411702781756,0.4410291126126384,0.694264855780472,0.7219906839911743,0.6952582620288663
91,dcnn,10000,10,50,glove,glove.6B.50d,0.8419075999999999,0.7300619,0.79724294,0.7371919,0.8778761,0.7179361999999999,0.7195391027212552,0.7195391027212552,0.7195391027212552,0.3965886835327696,0.31941978635058416,0.3965886835327696,0.6793130910786213,0.7195391027212552,0.6860427786388605
92,dcnn,10000,10,50,glove,glove.6B.50d,0.8437680000000001,0.7299969000000001,0.8062603,0.73638445,0.89714205,0.7074706999999999,0.7087521451336112,0.7087521451336112,0.7087521451336112,0.429314942170991,0.3276276629284828,0.429314942170991,0.6776820584736757,0.7087521451336112,0.6727282924385529
