index,model_name,embedding_type,embedding_dim,vocab_size,max_seq_length,use_punct,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,train_loss_std,train_acc_std,val_loss_std,val_acc_std,test_loss_std,test_acc_std,precision_micro_std,recall_micro_std,f1_micro_std,precision_macro_std,recall_macro_std,f1_macro_std,precision_weighted_std,recall_weighted_std,f1_weighted_std
26,dcnn,deps,150,1700,115,True,1.2388136799999998,57.301745600000004,1.31392611,54.97280919999999,1.14627427,59.60991489999999,0.5967052860246198,0.5967052860246198,0.5967052860246198,0.5744758803332862,0.5295763931532933,0.5744758803332862,0.5985635079312552,0.5967052860246198,0.5760144931393026,0.020873774103501278,0.7682477971190473,0.018617260831726892,0.6432266531279444,0.01079423127200093,0.6152690252081161,0.006244118621383794,0.006244118621383794,0.006244118621383794,0.025501259944667436,0.007129658885108341,0.025501259944667436,0.01101091812470488,0.006244118621383794,0.004371848345233247
27,dcnn,deps,200,1700,115,True,1.22731928,57.72975239999998,1.3115973200000002,55.0045217,1.1583606100000003,59.484194200000005,0.5954380883417814,0.5954380883417814,0.5954380883417814,0.5743110807416631,0.5295242340690656,0.5743110807416631,0.5989445592242771,0.5954380883417814,0.5756025064635422,0.01705364263335608,0.5774523630067179,0.015829975738719426,0.4523447658049359,0.01744572567628266,0.46570268068008863,0.004988268850522343,0.004988268850522343,0.004988268850522343,0.01265171507924106,0.0032483584393911856,0.01265171507924106,0.007426324751317995,0.004988268850522343,0.004584051635629526
28,dcnn,deps,250,1700,115,True,1.21277107,58.10903040000001,1.3004717,55.3096363,1.15975164,59.5373563,0.59605358435916,0.59605358435916,0.59605358435916,0.5790981461555609,0.5315280323340357,0.5790981461555609,0.6024515113799549,0.59605358435916,0.5752187074853559,0.01783547554467089,0.5587518618419249,0.013616214712776995,0.4341646032757233,0.02545257893819193,0.6665886461631071,0.006687000133360658,0.006687000133360658,0.006687000133360658,0.01705546899606394,0.007296457102259947,0.01705546899606394,0.009270123498464697,0.006687000133360658,0.007131618689621971
29,dcnn,deps,300,1700,115,True,1.2114849199999997,58.14211129999999,1.30501586,55.29850810000001,1.1575835299999997,59.3455471,0.593881245474294,0.593881245474294,0.593881245474294,0.5685167905636224,0.5304682814355395,0.5685167905636224,0.5959260649323057,0.593881245474294,0.5724843534179566,0.020144064115642374,0.5855427523571739,0.013118731807288215,0.4168782479508184,0.023198405124110005,0.6705108682528635,0.0066213345695247325,0.0066213345695247325,0.0066213345695247325,0.022018275575832108,0.008647851624860073,0.022018275575832108,0.006551533634192669,0.0066213345695247325,0.007476139582732573
30,dcnn,fasttext,100,1700,115,True,1.1150831099999998,61.2879943,1.2602921599999999,56.8479015,1.2000736,59.08979810000001,0.5909847936278059,0.5909847936278059,0.5909847936278059,0.5693556907127102,0.5288077685195867,0.5693556907127102,0.5963862001775684,0.5909847936278059,0.575913864624159,0.00990227070630773,0.28206729736951935,0.009790440490396672,0.48934900310224827,0.026627647762637804,0.6651486726535396,0.006658624564130345,0.006658624564130345,0.006658624564130345,0.00785831350072314,0.007025684041296642,0.00785831350072314,0.004112786289992603,0.006658624564130345,0.004619610170482042
31,dcnn,fasttext,150,1700,115,True,1.0888072700000002,62.050260800000004,1.25974757,57.0950442,1.20774704,59.0682462,0.5911658218682114,0.5911658218682114,0.5911658218682114,0.5682221032321669,0.5322284989652968,0.5682221032321669,0.5940679711164834,0.5911658218682114,0.5744733713436672,0.011062049094594623,0.3753258690805435,0.006614453835360249,0.204515439328509,0.014356386319931361,0.6461529511856751,0.005767201005117018,0.005767201005117018,0.005767201005117018,0.020507149496816292,0.011783359864461222,0.020507149496816292,0.010418393843802637,0.005767201005117018,0.00751557563543023
32,dcnn,fasttext,200,1700,115,True,1.0734751399999998,62.669989699999995,1.2610186300000001,57.20418699999999,1.2062998200000001,59.31680899999999,0.5935916002896453,0.5935916002896453,0.5935916002896453,0.5687060423774029,0.5284040454971414,0.5687060423774029,0.5947755786004273,0.5935916002896453,0.5753978175334904,0.009871528090670073,0.3804321425107834,0.013609934043113118,0.31130975658194515,0.019578040085304196,0.6162581555805616,0.005898175541051102,0.005898175541051102,0.005898175541051102,0.017423053566878677,0.005926048737291573,0.017423053566878677,0.009367273840982876,0.005898175541051102,0.005693616726851273
33,dcnn,fasttext,250,1700,115,True,1.05360355,63.24824739999999,1.26534257,57.372044700000004,1.19585689,59.413073499999996,0.5942433019551051,0.5942433019551051,0.5942433019551051,0.5760585553148216,0.5361004803576579,0.5760585553148216,0.6025239503916477,0.5942433019551051,0.5792031128729183,0.006030468435324392,0.21034494288150235,0.01432845130935496,0.3145428596865409,0.01258607092441216,0.5877652987042917,0.006075289048201416,0.006075289048201416,0.006075289048201416,0.013004952176049531,0.009418920127643324,0.013004952176049531,0.007543108597233919,0.006075289048201416,0.00421277512690837
34,dcnn,fasttext,300,1700,115,True,1.04718812,63.43804149999998,1.27003552,57.312273299999994,1.20129571,59.33333060000001,0.593519188993483,0.593519188993483,0.593519188993483,0.5708376915269351,0.5402061282343477,0.5708376915269351,0.5982440681323831,0.593519188993483,0.579701742676156,0.008667070315959055,0.26535985575451043,0.009423494778218404,0.4007634830487239,0.017803128348470396,0.7660337994684356,0.007583141207259071,0.007583141207259071,0.007583141207259071,0.01644179855649441,0.006799966670836185,0.01644179855649441,0.005437722499495418,0.007583141207259071,0.004914444914045773
35,dcnn,glove,100,1700,115,True,1.12535713,60.76661019999999,1.2585215900000002,56.6516079,1.18482987,59.2981319,0.593482983345402,0.593482983345402,0.593482983345402,0.5798643150556095,0.5302461199844279,0.5798643150556095,0.6014870373440032,0.593482983345402,0.5758627795507772,0.008226055169338402,0.2730484385716207,0.009579877783545394,0.37457078587911524,0.017912552602639704,0.6424503815253699,0.006614181661944445,0.006614181661944445,0.006614181661944445,0.009973256740010195,0.011234452046773548,0.009973256740010195,0.007559305016573124,0.006614181661944445,0.007018093484108915
36,dcnn,glove,150,1700,115,True,1.1101073499999998,61.268557399999985,1.25762044,56.80861349999999,1.1945655,59.1544531,0.59243301955105,0.59243301955105,0.59243301955105,0.5772090627615374,0.5299437333116466,0.5772090627615374,0.5998202310860654,0.59243301955105,0.5762333809102503,0.0052760788910894574,0.20242550092383796,0.007355868753617365,0.284255008184646,0.017133145153117115,0.6649344107693712,0.00628503818193716,0.00628503818193716,0.00628503818193716,0.013910172898001508,0.00860707117159839,0.013910172898001508,0.00889980181708991,0.00628503818193716,0.007375798752627266
37,dcnn,glove,200,1700,115,True,1.0844761299999999,62.137462000000006,1.25417713,56.9996316,1.19631857,59.078303000000005,0.591346850108617,0.591346850108617,0.591346850108617,0.5669382230284472,0.5310489194019347,0.5669382230284472,0.5940160729093431,0.591346850108617,0.5752622530790129,0.007050903510433545,0.26702613433853156,0.011364067618306568,0.40483669407557915,0.021091584233741172,0.5140510288684043,0.005216210767137303,0.005216210767137303,0.005216210767137303,0.011333139009906661,0.007954473982656024,0.011333139009906661,0.007173589724602484,0.005216210767137303,0.005508850389742593
38,dcnn,glove,250,1700,115,True,1.07781022,62.347298,1.2543677700000002,57.130599,1.1944714099999998,59.08620800000001,0.591346850108617,0.591346850108617,0.591346850108617,0.5660247106727552,0.5315414116088062,0.5660247106727552,0.5940169387976522,0.591346850108617,0.5752467690327776,0.006242716082105525,0.18589373299340273,0.008580138079314955,0.21778266677329408,0.018430372886831827,0.4550412999170792,0.004374911566218831,0.004374911566218831,0.004374911566218831,0.015184428911781367,0.003289645125247126,0.015184428911781367,0.0091528175094875,0.004374911566218831,0.003896135010211803
39,dcnn,glove,300,1700,115,True,1.0634692600000002,62.8196864,1.2512233099999999,57.276520899999994,1.1963381199999998,58.897268399999994,0.5896813902968864,0.5896813902968864,0.5896813902968864,0.5775793941436788,0.5306315169924811,0.5775793941436788,0.5994246528386947,0.5896813902968864,0.57389162776153,0.009008245951990665,0.36279665793487026,0.011647171883380178,0.38912662399402737,0.008029757794022607,0.6039545269288248,0.006177517787809528,0.006177517787809528,0.006177517787809528,0.016978784388828022,0.0050124021885375085,0.016978784388828022,0.008111531774303769,0.006177517787809528,0.005662594618937183
40,dcnn,numberbatch,100,1700,115,True,1.26068374,56.57298249999999,1.3309568600000001,54.352074900000005,1.1535837,59.1601988,0.5922519913106445,0.5922519913106445,0.5922519913106445,0.5646216597878351,0.5255806591699816,0.5646216597878351,0.5936624707790786,0.5922519913106445,0.5700405632929406,0.01363659325867959,0.5013104726240014,0.010371990784608237,0.34674188061452865,0.009238055736884078,0.6521885971177365,0.006321431964511571,0.006321431964511571,0.006321431964511571,0.02157296904459408,0.007730405554936103,0.02157296904459408,0.010481927093280526,0.006321431964511571,0.008201281707944437
41,dcnn,numberbatch,150,1700,115,True,1.24554996,57.054675499999995,1.32113523,54.68797760000001,1.1558369000000002,59.290230900000005,0.593482983345402,0.593482983345402,0.593482983345402,0.5707399329224841,0.5251351658175405,0.5707399329224841,0.5958503820572114,0.593482983345402,0.5718676859543169,0.0238506005505662,0.6929229592942997,0.019508787386317852,0.4599056248995705,0.021097698258077564,0.6336506405354512,0.006464958670874068,0.006464958670874068,0.006464958670874068,0.017934822210523328,0.0077238481845988485,0.017934822210523328,0.006158035630622082,0.006464958670874068,0.006575510630089737
42,dcnn,numberbatch,200,1700,115,True,1.21190706,58.116172399999996,1.29830686,55.3645657,1.1516257399999998,59.392240600000015,0.5943519188993482,0.5943519188993482,0.5943519188993482,0.5755264352446668,0.5297404477949926,0.5755264352446668,0.5991727251495869,0.5943519188993482,0.5747004340014341,0.016592260952906168,0.5469364664297973,0.012066467898381266,0.4241267445959596,0.01768899738250376,0.6542947263199101,0.006704728189415093,0.006704728189415093,0.006704728189415093,0.010233148172483348,0.006064699694942554,0.010233148172483348,0.005892417450137665,0.006704728189415093,0.005435464117212615
43,dcnn,numberbatch,250,1700,115,True,1.1987325599999998,58.597263999999996,1.2878235300000003,55.703047100000006,1.14200549,59.47844939999999,0.5956191165821868,0.5956191165821868,0.5956191165821868,0.5724066609683797,0.5288910644038117,0.5724066609683797,0.5980892165475298,0.5956191165821868,0.5754660263498095,0.012070027459620786,0.4313455643683166,0.009134068926831601,0.24685237500734394,0.020478706339374413,0.5111104533423473,0.005035492850456478,0.005035492850456478,0.005035492850456478,0.01914203402326927,0.00593074983735406,0.01914203402326927,0.00789656208431429,0.005035492850456478,0.004755197017867914
44,dcnn,numberbatch,300,1700,115,True,1.19397865,58.7902704,1.28687496,55.88523630000001,1.15313791,59.708332399999996,0.5975380159304853,0.5975380159304853,0.5975380159304853,0.5805814300671095,0.5319344953581976,0.5805814300671095,0.602817986572586,0.5975380159304853,0.5792067357956692,0.01725666099042138,0.5465857285495521,0.01335668849604737,0.45175395291587855,0.02366838549572684,0.6504167793026927,0.00632695930333892,0.00632695930333892,0.00632695930333892,0.018942884663225502,0.007125640032471929,0.018942884663225502,0.009744966138593445,0.00632695930333892,0.006081100912013634
45,dcnn,word2vec,100,1700,115,True,1.26796381,56.355122800000004,1.34889517,53.9354747,1.16685972,58.820402200000004,0.5890658942795076,0.5890658942795076,0.5890658942795076,0.5656205803482558,0.5214037250328668,0.5656205803482558,0.5927991778175022,0.5890658942795076,0.5671579001446008,0.01771593253119602,0.5638612087200946,0.016006388354657355,0.3523546002039713,0.010976060741632307,0.560659750587108,0.005268858303872332,0.005268858303872332,0.005268858303872332,0.01991654352897252,0.004768065764650637,0.01991654352897252,0.009905798433213032,0.005268858303872332,0.006574859889073981
46,dcnn,word2vec,150,1700,115,True,1.2400630400000001,57.3514454,1.3295226000000002,54.543559099999996,1.1537102099999998,59.3376447,0.5942795076031862,0.5942795076031862,0.5942795076031862,0.5655672157161327,0.5266717674173463,0.5655672157161327,0.593121422064649,0.5942795076031862,0.571614745659923,0.02231250152797753,0.6950309092338903,0.017496638177407438,0.4129377968213309,0.012623371816194249,0.6763894589756285,0.00645684309085116,0.00645684309085116,0.00645684309085116,0.02633918466397895,0.007512235927806079,0.02633918466397895,0.01181707817435448,0.00645684309085116,0.006918285684352232
