index,model_name,model_A,model_B,P({a} > {b}),P({a} == {b}),P({b} > {a}),left,within,right
1068,rcnn,numberbatch-150,word2vec-150,0.00048,0.99952,0.0,0.00048,0.99952,0.0
1069,rcnn,numberbatch-150,word2vec-200,0.00052,0.99948,0.0,0.00052,0.99948,0.0
1070,rcnn,numberbatch-150,word2vec-250,0.00218,0.99782,0.0,0.00218,0.99782,0.0
1071,rcnn,numberbatch-150,word2vec-300,0.0192,0.9808,0.0,0.0192,0.9808,0.0
1072,rcnn,numberbatch-200,deps-100,0.0,0.87648,0.12352,0.0,0.87648,0.12352
1073,rcnn,numberbatch-200,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
1074,rcnn,numberbatch-200,deps-200,0.0,0.9996,0.0004,0.0,0.9996,0.0004
1075,rcnn,numberbatch-200,deps-250,0.0,0.99646,0.00354,0.0,0.99646,0.00354
1076,rcnn,numberbatch-200,deps-300,0.0,0.9995,0.0005,0.0,0.9995,0.0005
1077,rcnn,numberbatch-200,fasttext-100,0.00048,0.99952,0.0,0.00048,0.99952,0.0
1078,rcnn,numberbatch-200,fasttext-150,0.0002,0.9998,0.0,0.0002,0.9998,0.0
1079,rcnn,numberbatch-200,fasttext-200,0.00528,0.99472,0.0,0.00528,0.99472,0.0
1080,rcnn,numberbatch-200,fasttext-250,0.00198,0.99802,0.0,0.00198,0.99802,0.0
1081,rcnn,numberbatch-200,fasttext-300,0.00014,0.99986,0.0,0.00014,0.99986,0.0
1082,rcnn,numberbatch-200,glove-150,0.34526,0.65474,0.0,0.34526,0.65474,0.0
1083,rcnn,numberbatch-200,glove-200,0.12962,0.87038,0.0,0.12962,0.87038,0.0
1084,rcnn,numberbatch-200,glove-250,0.42684,0.57316,0.0,0.42684,0.57316,0.0
1085,rcnn,numberbatch-200,glove-300,0.15982,0.84018,0.0,0.15982,0.84018,0.0
1086,rcnn,numberbatch-200,numberbatch-100,2e-05,0.99998,0.0,2e-05,0.99998,0.0
1087,rcnn,numberbatch-200,numberbatch-150,0.0,0.99982,0.00018,0.0,0.99982,0.00018
1088,rcnn,numberbatch-200,numberbatch-250,0.0,0.98912,0.01088,0.0,0.98912,0.01088
1089,rcnn,numberbatch-200,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
1090,rcnn,numberbatch-200,word2vec-100,0.0,0.99088,0.00912,0.0,0.99088,0.00912
1091,rcnn,numberbatch-200,word2vec-150,0.0,0.99998,2e-05,0.0,0.99998,2e-05
1092,rcnn,numberbatch-200,word2vec-200,0.00264,0.99708,0.00028,0.00264,0.99708,0.00028
1093,rcnn,numberbatch-200,word2vec-250,0.0,0.99996,4e-05,0.0,0.99996,4e-05
1094,rcnn,numberbatch-200,word2vec-300,0.0,1.0,0.0,0.0,1.0,0.0
1095,rcnn,numberbatch-250,deps-100,0.0,0.99868,0.00132,0.0,0.99868,0.00132
1096,rcnn,numberbatch-250,deps-150,0.0002,0.9998,0.0,0.0002,0.9998,0.0
1097,rcnn,numberbatch-250,deps-200,0.0156,0.9844,0.0,0.0156,0.9844,0.0
1098,rcnn,numberbatch-250,deps-250,0.00198,0.9978,0.00022,0.00198,0.9978,0.00022
1099,rcnn,numberbatch-250,deps-300,0.00512,0.99488,0.0,0.00512,0.99488,0.0
1100,rcnn,numberbatch-250,fasttext-100,0.03732,0.96266,2e-05,0.03732,0.96266,2e-05
1101,rcnn,numberbatch-250,fasttext-150,0.17358,0.8264,2e-05,0.17358,0.8264,2e-05
1102,rcnn,numberbatch-250,fasttext-200,0.38054,0.61946,0.0,0.38054,0.61946,0.0
1103,rcnn,numberbatch-250,fasttext-250,0.19394,0.80606,0.0,0.19394,0.80606,0.0
1104,rcnn,numberbatch-250,fasttext-300,0.08186,0.91814,0.0,0.08186,0.91814,0.0
1105,rcnn,numberbatch-250,glove-150,0.91816,0.08184,0.0,0.91816,0.08184,0.0
1106,rcnn,numberbatch-250,glove-200,0.91486,0.08514,0.0,0.91486,0.08514,0.0
1107,rcnn,numberbatch-250,glove-250,0.91642,0.08358,0.0,0.91642,0.08358,0.0
1108,rcnn,numberbatch-250,glove-300,0.6678,0.3322,0.0,0.6678,0.3322,0.0
1109,rcnn,numberbatch-250,numberbatch-100,0.00308,0.9969,2e-05,0.00308,0.9969,2e-05
1110,rcnn,numberbatch-250,numberbatch-150,0.00198,0.99802,0.0,0.00198,0.99802,0.0
1111,rcnn,numberbatch-250,numberbatch-300,0.0034,0.9966,0.0,0.0034,0.9966,0.0
1112,rcnn,numberbatch-250,word2vec-100,0.00058,0.99942,0.0,0.00058,0.99942,0.0
1113,rcnn,numberbatch-250,word2vec-150,0.016,0.984,0.0,0.016,0.984,0.0
1114,rcnn,numberbatch-250,word2vec-200,0.0271,0.9729,0.0,0.0271,0.9729,0.0
1115,rcnn,numberbatch-250,word2vec-250,0.05468,0.94532,0.0,0.05468,0.94532,0.0
1116,rcnn,numberbatch-250,word2vec-300,0.25938,0.74062,0.0,0.25938,0.74062,0.0
1117,rcnn,numberbatch-300,deps-150,0.0,0.99998,2e-05,0.0,0.99998,2e-05
1118,rcnn,numberbatch-300,deps-200,0.0,0.99992,8e-05,0.0,0.99992,8e-05
1119,rcnn,numberbatch-300,deps-250,0.0,0.99896,0.00104,0.0,0.99896,0.00104
1120,rcnn,numberbatch-300,deps-300,0.0,0.99996,4e-05,0.0,0.99996,4e-05
1121,rcnn,numberbatch-300,fasttext-100,0.00026,0.99974,0.0,0.00026,0.99974,0.0
1122,rcnn,numberbatch-300,fasttext-200,0.0042,0.9958,0.0,0.0042,0.9958,0.0
1123,rcnn,numberbatch-300,fasttext-250,0.00296,0.99704,0.0,0.00296,0.99704,0.0
1124,rcnn,numberbatch-300,fasttext-300,0.00016,0.99984,0.0,0.00016,0.99984,0.0
1125,rcnn,numberbatch-300,glove-150,0.49342,0.50658,0.0,0.49342,0.50658,0.0
1126,rcnn,numberbatch-300,glove-200,0.22086,0.77914,0.0,0.22086,0.77914,0.0
1127,rcnn,numberbatch-300,numberbatch-100,0.0,1.0,0.0,0.0,1.0,0.0
1128,rcnn,numberbatch-300,word2vec-200,0.00024,0.99976,0.0,0.00024,0.99976,0.0
1129,rcnn,numberbatch-300,word2vec-250,0.00056,0.99944,0.0,0.00056,0.99944,0.0
1130,rcnn,numberbatch-300,word2vec-300,0.0016,0.9984,0.0,0.0016,0.9984,0.0
1131,rcnn,word2vec-100,deps-100,0.0,0.98798,0.01202,0.0,0.98798,0.01202
1132,rcnn,word2vec-100,deps-150,0.0018,0.998,0.0002,0.0018,0.998,0.0002
1133,rcnn,word2vec-100,deps-200,0.0,0.99998,2e-05,0.0,0.99998,2e-05
1134,rcnn,word2vec-100,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
1135,rcnn,word2vec-100,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
1136,rcnn,word2vec-100,fasttext-100,0.02782,0.97218,0.0,0.02782,0.97218,0.0
1137,rcnn,word2vec-100,fasttext-200,0.0333,0.9667,0.0,0.0333,0.9667,0.0
1138,rcnn,word2vec-100,fasttext-250,0.12278,0.87722,0.0,0.12278,0.87722,0.0
1139,rcnn,word2vec-100,fasttext-300,0.02958,0.97042,0.0,0.02958,0.97042,0.0
1140,rcnn,word2vec-100,glove-150,0.93016,0.06984,0.0,0.93016,0.06984,0.0
1141,rcnn,word2vec-100,glove-200,0.72044,0.27956,0.0,0.72044,0.27956,0.0
1142,rcnn,word2vec-100,glove-250,0.86382,0.13618,0.0,0.86382,0.13618,0.0
1143,rcnn,word2vec-100,glove-300,0.53918,0.46082,0.0,0.53918,0.46082,0.0
1144,rcnn,word2vec-100,numberbatch-100,0.00024,0.99976,0.0,0.00024,0.99976,0.0
1145,rcnn,word2vec-100,numberbatch-150,0.00016,0.99984,0.0,0.00016,0.99984,0.0
1146,rcnn,word2vec-100,numberbatch-300,2e-05,0.99998,0.0,2e-05,0.99998,0.0
1147,rcnn,word2vec-100,word2vec-150,0.00338,0.99662,0.0,0.00338,0.99662,0.0
1148,rcnn,word2vec-100,word2vec-200,0.00612,0.99388,0.0,0.00612,0.99388,0.0
1149,rcnn,word2vec-100,word2vec-250,0.03612,0.96388,0.0,0.03612,0.96388,0.0
1150,rcnn,word2vec-100,word2vec-300,0.04684,0.95316,0.0,0.04684,0.95316,0.0
1151,rcnn,word2vec-150,deps-100,0.0,0.5442,0.4558,0.0,0.5442,0.4558
1152,rcnn,word2vec-150,deps-150,0.0,0.9951,0.0049,0.0,0.9951,0.0049
1153,rcnn,word2vec-150,deps-200,0.0,0.99644,0.00356,0.0,0.99644,0.00356
1154,rcnn,word2vec-150,deps-250,0.0,0.96858,0.03142,0.0,0.96858,0.03142
1155,rcnn,word2vec-150,deps-300,0.0,0.99798,0.00202,0.0,0.99798,0.00202
1156,rcnn,word2vec-150,fasttext-100,0.0,1.0,0.0,0.0,1.0,0.0
1157,rcnn,word2vec-150,fasttext-200,0.00082,0.99918,0.0,0.00082,0.99918,0.0
1158,rcnn,word2vec-150,fasttext-250,0.0002,0.9998,0.0,0.0002,0.9998,0.0
1159,rcnn,word2vec-150,fasttext-300,0.00012,0.99988,0.0,0.00012,0.99988,0.0
1160,rcnn,word2vec-150,glove-150,0.16928,0.83072,0.0,0.16928,0.83072,0.0
1161,rcnn,word2vec-150,glove-200,0.05174,0.94826,0.0,0.05174,0.94826,0.0
1162,rcnn,word2vec-150,glove-250,0.3431,0.6569,0.0,0.3431,0.6569,0.0
1163,rcnn,word2vec-150,glove-300,0.08106,0.91894,0.0,0.08106,0.91894,0.0
1164,rcnn,word2vec-150,numberbatch-100,0.0,0.99674,0.00326,0.0,0.99674,0.00326
1165,rcnn,word2vec-150,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
1166,rcnn,word2vec-150,word2vec-200,0.0,0.99944,0.00056,0.0,0.99944,0.00056
1167,rcnn,word2vec-150,word2vec-250,0.00614,0.98858,0.00528,0.00614,0.98858,0.00528
1168,rcnn,word2vec-150,word2vec-300,0.00178,0.99822,0.0,0.00178,0.99822,0.0
1169,rcnn,word2vec-200,deps-150,0.0,0.99882,0.00118,0.0,0.99882,0.00118
1170,rcnn,word2vec-200,deps-200,2e-05,0.99964,0.00034,2e-05,0.99964,0.00034
1171,rcnn,word2vec-200,deps-250,4e-05,0.99218,0.00778,4e-05,0.99218,0.00778
1172,rcnn,word2vec-200,deps-300,0.0,0.99958,0.00042,0.0,0.99958,0.00042
1173,rcnn,word2vec-200,fasttext-100,0.00204,0.99792,4e-05,0.00204,0.99792,4e-05
1174,rcnn,word2vec-200,fasttext-200,0.02522,0.97478,0.0,0.02522,0.97478,0.0
1175,rcnn,word2vec-200,fasttext-250,0.00328,0.99672,0.0,0.00328,0.99672,0.0
1176,rcnn,word2vec-200,fasttext-300,0.0009,0.9991,0.0,0.0009,0.9991,0.0
1177,rcnn,word2vec-200,glove-150,0.43424,0.56576,0.0,0.43424,0.56576,0.0
1178,rcnn,word2vec-200,glove-200,0.3573,0.6427,0.0,0.3573,0.6427,0.0
1179,rcnn,word2vec-200,numberbatch-100,0.0,1.0,0.0,0.0,1.0,0.0
1180,rcnn,word2vec-200,word2vec-250,0.00888,0.96918,0.02194,0.00888,0.96918,0.02194
1181,rcnn,word2vec-200,word2vec-300,0.02802,0.97198,0.0,0.02802,0.97198,0.0
1182,rcnn,word2vec-250,deps-150,2e-05,0.9909,0.00908,2e-05,0.9909,0.00908
1183,rcnn,word2vec-250,deps-200,0.0,0.96448,0.03552,0.0,0.96448,0.03552
1184,rcnn,word2vec-250,deps-250,0.0,0.99684,0.00316,0.0,0.99684,0.00316
1185,rcnn,word2vec-250,deps-300,0.0,0.99944,0.00056,0.0,0.99944,0.00056
1186,rcnn,word2vec-250,fasttext-300,0.01112,0.9887,0.00018,0.01112,0.9887,0.00018
1187,rcnn,word2vec-250,glove-150,0.53426,0.46574,0.0,0.53426,0.46574,0.0
1188,rcnn,word2vec-250,glove-200,0.3426,0.6574,0.0,0.3426,0.6574,0.0
1189,rcnn,word2vec-300,deps-150,0.0,0.94942,0.05058,0.0,0.94942,0.05058
1190,rcnn,word2vec-300,deps-200,0.0,0.9595,0.0405,0.0,0.9595,0.0405
1191,rcnn,word2vec-300,deps-250,0.0,0.89632,0.10368,0.0,0.89632,0.10368
1192,rcnn,word2vec-300,deps-300,0.0,0.96336,0.03664,0.0,0.96336,0.03664
1193,rcnn,word2vec-300,fasttext-100,0.0,0.99706,0.00294,0.0,0.99706,0.00294
1194,rcnn,word2vec-300,fasttext-250,0.0,0.99992,8e-05,0.0,0.99992,8e-05
1195,rcnn,word2vec-300,fasttext-300,0.0,0.99974,0.00026,0.0,0.99974,0.00026
1196,rcnn,word2vec-300,glove-150,0.06578,0.93422,0.0,0.06578,0.93422,0.0
1197,rcnn,word2vec-300,glove-200,0.01088,0.98912,0.0,0.01088,0.98912,0.0
1198,rcnn,word2vec-300,numberbatch-100,0.0,0.99946,0.00054,0.0,0.99946,0.00054
1199,rcnn,word2vec-300,word2vec-250,0.0,0.97208,0.02792,0.0,0.97208,0.02792
1200,lstm,deps-100,deps-150,0.0,0.00318,0.99682,0.0,0.00318,0.99682
1201,lstm,deps-100,deps-200,0.0,0.0,1.0,0.0,0.0,1.0
1202,lstm,deps-100,deps-250,0.0,0.0,1.0,0.0,0.0,1.0
1203,lstm,deps-100,deps-300,0.0,0.0,1.0,0.0,0.0,1.0
1204,lstm,deps-100,fasttext-100,0.0,0.0,1.0,0.0,0.0,1.0
1205,lstm,deps-100,fasttext-200,0.0,0.0,1.0,0.0,0.0,1.0
1206,lstm,deps-100,fasttext-250,0.0,0.0,1.0,0.0,0.0,1.0
1207,lstm,deps-100,fasttext-300,0.0,0.0,1.0,0.0,0.0,1.0
1208,lstm,deps-100,glove-150,0.0,0.0,1.0,0.0,0.0,1.0
1209,lstm,deps-100,glove-200,0.0,0.0,1.0,0.0,0.0,1.0
1210,lstm,deps-100,glove-250,0.0,0.0,1.0,0.0,0.0,1.0
1211,lstm,deps-100,glove-300,0.0,0.0,1.0,0.0,0.0,1.0
1212,lstm,deps-100,numberbatch-100,0.00914,0.90846,0.0824,0.00914,0.90846,0.0824
1213,lstm,deps-100,numberbatch-300,0.0,0.0,1.0,0.0,0.0,1.0
1214,lstm,deps-100,word2vec-200,0.0,4e-05,0.99996,0.0,4e-05,0.99996
1215,lstm,deps-100,word2vec-250,0.0,0.0,1.0,0.0,0.0,1.0
1216,lstm,deps-100,word2vec-300,0.0,0.0,1.0,0.0,0.0,1.0
1217,lstm,deps-150,deps-200,0.0,0.03408,0.96592,0.0,0.03408,0.96592
1218,lstm,deps-150,deps-250,0.0,0.00092,0.99908,0.0,0.00092,0.99908
1219,lstm,deps-150,deps-300,0.0,0.0,1.0,0.0,0.0,1.0
1220,lstm,deps-150,glove-150,0.0,0.0,1.0,0.0,0.0,1.0
1221,lstm,deps-150,glove-200,0.0,0.0,1.0,0.0,0.0,1.0
1222,lstm,deps-200,deps-250,0.0,0.88596,0.11404,0.0,0.88596,0.11404
1223,lstm,deps-200,deps-300,4e-05,0.22486,0.7751,4e-05,0.22486,0.7751
1224,lstm,deps-200,glove-150,0.0,0.0,1.0,0.0,0.0,1.0
1225,lstm,deps-200,glove-200,0.0,0.0,1.0,0.0,0.0,1.0
1226,lstm,deps-300,deps-250,0.25574,0.74426,0.0,0.25574,0.74426,0.0
1227,lstm,deps-300,glove-150,0.0,0.0005,0.9995,0.0,0.0005,0.9995
1228,lstm,fasttext-100,deps-150,0.75986,0.2401,4e-05,0.75986,0.2401,4e-05
1229,lstm,fasttext-100,deps-200,0.0004,0.90702,0.09258,0.0004,0.90702,0.09258
1230,lstm,fasttext-100,deps-250,0.0,0.51996,0.48004,0.0,0.51996,0.48004
1231,lstm,fasttext-100,deps-300,0.0,0.12134,0.87866,0.0,0.12134,0.87866
1232,lstm,fasttext-100,fasttext-300,0.0,2e-05,0.99998,0.0,2e-05,0.99998
1233,lstm,fasttext-100,glove-150,0.0,0.0,1.0,0.0,0.0,1.0
1234,lstm,fasttext-100,glove-200,0.0,0.0,1.0,0.0,0.0,1.0
1235,lstm,fasttext-100,numberbatch-100,0.99952,0.00048,0.0,0.99952,0.00048,0.0
1236,lstm,fasttext-100,word2vec-250,0.0006,0.72408,0.27532,0.0006,0.72408,0.27532
1237,lstm,fasttext-150,deps-100,1.0,0.0,0.0,1.0,0.0,0.0
1238,lstm,fasttext-150,deps-150,0.99998,2e-05,0.0,0.99998,2e-05,0.0
1239,lstm,fasttext-150,deps-200,0.967,0.033,0.0,0.967,0.033,0.0
1240,lstm,fasttext-150,deps-250,0.7797,0.2203,0.0,0.7797,0.2203,0.0
1241,lstm,fasttext-150,deps-300,0.10586,0.8935,0.00064,0.10586,0.8935,0.00064
1242,lstm,fasttext-150,fasttext-100,0.99386,0.00606,8e-05,0.99386,0.00606,8e-05
1243,lstm,fasttext-150,fasttext-200,2e-05,0.75384,0.24614,2e-05,0.75384,0.24614
1244,lstm,fasttext-150,fasttext-250,0.0,0.0318,0.9682,0.0,0.0318,0.9682
1245,lstm,fasttext-150,fasttext-300,0.0,0.00234,0.99766,0.0,0.00234,0.99766
1246,lstm,fasttext-150,glove-150,0.0,0.07692,0.92308,0.0,0.07692,0.92308
1247,lstm,fasttext-150,glove-200,0.0,0.00016,0.99984,0.0,0.00016,0.99984
1248,lstm,fasttext-150,glove-250,0.0,0.0,1.0,0.0,0.0,1.0
1249,lstm,fasttext-150,glove-300,0.0,0.0,1.0,0.0,0.0,1.0
1250,lstm,fasttext-150,numberbatch-100,0.99992,8e-05,0.0,0.99992,8e-05,0.0
1251,lstm,fasttext-150,numberbatch-150,0.99998,2e-05,0.0,0.99998,2e-05,0.0
1252,lstm,fasttext-150,numberbatch-300,0.08682,0.9131,8e-05,0.08682,0.9131,8e-05
1253,lstm,fasttext-150,word2vec-100,1.0,0.0,0.0,1.0,0.0,0.0
1254,lstm,fasttext-150,word2vec-150,1.0,0.0,0.0,1.0,0.0,0.0
1255,lstm,fasttext-150,word2vec-200,0.99806,0.00194,0.0,0.99806,0.00194,0.0
1256,lstm,fasttext-150,word2vec-250,0.91028,0.08972,0.0,0.91028,0.08972,0.0
1257,lstm,fasttext-150,word2vec-300,0.07584,0.87562,0.04854,0.07584,0.87562,0.04854
1258,lstm,fasttext-200,deps-150,1.0,0.0,0.0,1.0,0.0,0.0
1259,lstm,fasttext-200,deps-200,0.99998,2e-05,0.0,0.99998,2e-05,0.0
1260,lstm,fasttext-200,deps-250,0.98666,0.01334,0.0,0.98666,0.01334,0.0
1261,lstm,fasttext-200,deps-300,0.54058,0.45942,0.0,0.54058,0.45942,0.0
1262,lstm,fasttext-200,fasttext-100,0.99956,0.00044,0.0,0.99956,0.00044,0.0
1263,lstm,fasttext-200,fasttext-250,2e-05,0.6571,0.34288,2e-05,0.6571,0.34288
1264,lstm,fasttext-200,fasttext-300,0.0,0.15262,0.84738,0.0,0.15262,0.84738
1265,lstm,fasttext-200,glove-150,0.0,0.6159,0.3841,0.0,0.6159,0.3841
1266,lstm,fasttext-200,glove-200,0.0,0.03488,0.96512,0.0,0.03488,0.96512
1267,lstm,fasttext-200,numberbatch-100,1.0,0.0,0.0,1.0,0.0,0.0
1268,lstm,fasttext-200,word2vec-250,0.97662,0.02338,0.0,0.97662,0.02338,0.0
1269,lstm,fasttext-200,word2vec-300,0.6789,0.3211,0.0,0.6789,0.3211,0.0
1270,lstm,fasttext-250,deps-150,1.0,0.0,0.0,1.0,0.0,0.0
1271,lstm,fasttext-250,deps-200,0.99996,4e-05,0.0,0.99996,4e-05,0.0
1272,lstm,fasttext-250,deps-250,1.0,0.0,0.0,1.0,0.0,0.0
1273,lstm,fasttext-250,deps-300,0.9996,0.0004,0.0,0.9996,0.0004,0.0
1274,lstm,fasttext-250,fasttext-100,1.0,0.0,0.0,1.0,0.0,0.0
1275,lstm,fasttext-250,fasttext-300,2e-05,0.94696,0.05302,2e-05,0.94696,0.05302
1276,lstm,fasttext-250,glove-150,0.00012,0.99988,0.0,0.00012,0.99988,0.0
1277,lstm,fasttext-250,glove-200,4e-05,0.88368,0.11628,4e-05,0.88368,0.11628
1278,lstm,fasttext-250,numberbatch-100,1.0,0.0,0.0,1.0,0.0,0.0
1279,lstm,fasttext-250,word2vec-250,0.99998,2e-05,0.0,0.99998,2e-05,0.0
1280,lstm,fasttext-300,deps-150,1.0,0.0,0.0,1.0,0.0,0.0
1281,lstm,fasttext-300,deps-200,1.0,0.0,0.0,1.0,0.0,0.0
1282,lstm,fasttext-300,deps-250,1.0,0.0,0.0,1.0,0.0,0.0
1283,lstm,fasttext-300,deps-300,0.99996,4e-05,0.0,0.99996,4e-05,0.0
1284,lstm,fasttext-300,glove-150,0.02744,0.97256,0.0,0.02744,0.97256,0.0
1285,lstm,fasttext-300,glove-200,0.0,0.9973,0.0027,0.0,0.9973,0.0027
1286,lstm,glove-100,deps-100,0.99998,2e-05,0.0,0.99998,2e-05,0.0
1287,lstm,glove-100,deps-150,1.0,0.0,0.0,1.0,0.0,0.0
1288,lstm,glove-100,deps-200,0.99932,0.00068,0.0,0.99932,0.00068,0.0
1289,lstm,glove-100,deps-250,0.96534,0.03466,0.0,0.96534,0.03466,0.0
1290,lstm,glove-100,deps-300,0.50042,0.49958,0.0,0.50042,0.49958,0.0
1291,lstm,glove-100,fasttext-100,0.99992,8e-05,0.0,0.99992,8e-05,0.0
1292,lstm,glove-100,fasttext-150,0.14422,0.85554,0.00024,0.14422,0.85554,0.00024
1293,lstm,glove-100,fasttext-200,0.00054,0.99628,0.00318,0.00054,0.99628,0.00318
1294,lstm,glove-100,fasttext-250,0.0,0.47712,0.52288,0.0,0.47712,0.52288
1295,lstm,glove-100,fasttext-300,0.0,0.10288,0.89712,0.0,0.10288,0.89712
1296,lstm,glove-100,glove-150,2e-05,0.35428,0.6457,2e-05,0.35428,0.6457
1297,lstm,glove-100,glove-200,0.0,0.02008,0.97992,0.0,0.02008,0.97992
1298,lstm,glove-100,glove-250,0.0,0.00214,0.99786,0.0,0.00214,0.99786
1299,lstm,glove-100,glove-300,0.0,4e-05,0.99996,0.0,4e-05,0.99996
1300,lstm,glove-100,numberbatch-100,1.0,0.0,0.0,1.0,0.0,0.0
1301,lstm,glove-100,numberbatch-150,1.0,0.0,0.0,1.0,0.0,0.0
1302,lstm,glove-100,numberbatch-200,1.0,0.0,0.0,1.0,0.0,0.0
1303,lstm,glove-100,numberbatch-250,0.61306,0.38694,0.0,0.61306,0.38694,0.0
1304,lstm,glove-100,numberbatch-300,0.57914,0.42086,0.0,0.57914,0.42086,0.0
1305,lstm,glove-100,word2vec-100,0.99998,2e-05,0.0,0.99998,2e-05,0.0
1306,lstm,glove-100,word2vec-150,1.0,0.0,0.0,1.0,0.0,0.0
1307,lstm,glove-100,word2vec-200,0.99996,4e-05,0.0,0.99996,4e-05,0.0
1308,lstm,glove-100,word2vec-250,0.99744,0.00256,0.0,0.99744,0.00256,0.0
1309,lstm,glove-100,word2vec-300,0.3812,0.6188,0.0,0.3812,0.6188,0.0
1310,lstm,glove-150,deps-250,1.0,0.0,0.0,1.0,0.0,0.0
1311,lstm,glove-200,deps-250,1.0,0.0,0.0,1.0,0.0,0.0
1312,lstm,glove-200,deps-300,1.0,0.0,0.0,1.0,0.0,0.0
1313,lstm,glove-200,glove-150,0.08612,0.91388,0.0,0.08612,0.91388,0.0
1314,lstm,glove-250,deps-150,1.0,0.0,0.0,1.0,0.0,0.0
1315,lstm,glove-250,deps-200,1.0,0.0,0.0,1.0,0.0,0.0
1316,lstm,glove-250,deps-250,1.0,0.0,0.0,1.0,0.0,0.0
1317,lstm,glove-250,deps-300,1.0,0.0,0.0,1.0,0.0,0.0
1318,lstm,glove-250,fasttext-100,1.0,0.0,0.0,1.0,0.0,0.0
1319,lstm,glove-250,fasttext-200,0.99974,0.00026,0.0,0.99974,0.00026,0.0
1320,lstm,glove-250,fasttext-250,0.95952,0.04048,0.0,0.95952,0.04048,0.0
1321,lstm,glove-250,fasttext-300,0.59302,0.40698,0.0,0.59302,0.40698,0.0
1322,lstm,glove-250,glove-150,0.98092,0.01908,0.0,0.98092,0.01908,0.0
1323,lstm,glove-250,glove-200,0.21392,0.78608,0.0,0.21392,0.78608,0.0
1324,lstm,glove-250,numberbatch-100,1.0,0.0,0.0,1.0,0.0,0.0
1325,lstm,glove-250,numberbatch-300,1.0,0.0,0.0,1.0,0.0,0.0
1326,lstm,glove-250,word2vec-200,1.0,0.0,0.0,1.0,0.0,0.0
1327,lstm,glove-250,word2vec-250,0.99996,4e-05,0.0,0.99996,4e-05,0.0
1328,lstm,glove-250,word2vec-300,1.0,0.0,0.0,1.0,0.0,0.0
1329,lstm,glove-300,deps-150,1.0,0.0,0.0,1.0,0.0,0.0
1330,lstm,glove-300,deps-200,1.0,0.0,0.0,1.0,0.0,0.0
1331,lstm,glove-300,deps-250,1.0,0.0,0.0,1.0,0.0,0.0
1332,lstm,glove-300,deps-300,1.0,0.0,0.0,1.0,0.0,0.0
1333,lstm,glove-300,fasttext-100,1.0,0.0,0.0,1.0,0.0,0.0
1334,lstm,glove-300,fasttext-200,0.9998,0.0002,0.0,0.9998,0.0002,0.0
1335,lstm,glove-300,fasttext-250,0.96064,0.03936,0.0,0.96064,0.03936,0.0
1336,lstm,glove-300,fasttext-300,0.66478,0.33522,0.0,0.66478,0.33522,0.0
1337,lstm,glove-300,glove-150,0.97272,0.02728,0.0,0.97272,0.02728,0.0
1338,lstm,glove-300,glove-200,0.38218,0.61782,0.0,0.38218,0.61782,0.0
1339,lstm,glove-300,glove-250,0.00044,0.99734,0.00222,0.00044,0.99734,0.00222
1340,lstm,glove-300,numberbatch-100,1.0,0.0,0.0,1.0,0.0,0.0
1341,lstm,glove-300,numberbatch-300,1.0,0.0,0.0,1.0,0.0,0.0
1342,lstm,glove-300,word2vec-200,1.0,0.0,0.0,1.0,0.0,0.0
1343,lstm,glove-300,word2vec-250,1.0,0.0,0.0,1.0,0.0,0.0
1344,lstm,glove-300,word2vec-300,1.0,0.0,0.0,1.0,0.0,0.0
1345,lstm,numberbatch-100,deps-150,0.0,0.08898,0.91102,0.0,0.08898,0.91102
1346,lstm,numberbatch-100,deps-200,0.0,0.0,1.0,0.0,0.0,1.0
1347,lstm,numberbatch-100,deps-250,0.0,0.0,1.0,0.0,0.0,1.0
1348,lstm,numberbatch-100,deps-300,0.0,2e-05,0.99998,0.0,2e-05,0.99998
1349,lstm,numberbatch-100,fasttext-300,0.0,0.0,1.0,0.0,0.0,1.0
1350,lstm,numberbatch-100,glove-150,0.0,0.0,1.0,0.0,0.0,1.0
1351,lstm,numberbatch-100,glove-200,0.0,0.0,1.0,0.0,0.0,1.0
1352,lstm,numberbatch-100,word2vec-250,0.0,4e-05,0.99996,0.0,4e-05,0.99996
1353,lstm,numberbatch-150,deps-100,0.97746,0.02254,0.0,0.97746,0.02254,0.0
1354,lstm,numberbatch-150,deps-150,0.0,0.99126,0.00874,0.0,0.99126,0.00874
1355,lstm,numberbatch-150,deps-200,0.0,0.00788,0.99212,0.0,0.00788,0.99212
1356,lstm,numberbatch-150,deps-250,0.0,0.00098,0.99902,0.0,0.00098,0.99902
1357,lstm,numberbatch-150,deps-300,0.0,0.00018,0.99982,0.0,0.00018,0.99982
1358,lstm,numberbatch-150,fasttext-100,4e-05,0.11824,0.88172,4e-05,0.11824,0.88172
1359,lstm,numberbatch-150,fasttext-200,0.0,0.0,1.0,0.0,0.0,1.0
1360,lstm,numberbatch-150,fasttext-250,0.0,0.0,1.0,0.0,0.0,1.0
1361,lstm,numberbatch-150,fasttext-300,0.0,2e-05,0.99998,0.0,2e-05,0.99998
