index,model_name,vocab_size,max_seq_length,embedding_dim,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,train_loss_std,train_acc_std,val_loss_std,val_acc_std,test_loss_std,test_acc_std,precision_micro_std,recall_micro_std,f1_micro_std,precision_macro_std,recall_macro_std,f1_macro_std,precision_weighted_std,recall_weighted_std,f1_weighted_std
37,dcnn,5000,128,50,0.809476656,74.01187180000001,0.764457443,74.9301418,0.85362461,72.65088119999999,0.7281196371659721,0.7281196371659721,0.7281196371659721,0.42187253616733483,0.33409793707411456,0.42187253616733483,0.6966903972078067,0.7281196371659721,0.6981949077991834,0.00247434973586643,0.06706502961189324,0.0036037510267838656,0.15410220029346916,0.011229882650630582,0.5287546330933933,0.005311130770375712,0.005311130770375712,0.005311130770375684,0.03261505745077763,0.01860868263201074,0.03261505745077763,0.007744357764366354,0.005311130770375712,0.007395737413860308
38,dcnn,4500,128,50,0.8127640209999999,73.9035256,0.7675825920000001,74.9334231,0.858041088,72.2490248,0.7240009806325078,0.7240009806325078,0.7240009806325081,0.42420329954796,0.33419055064969105,0.42420329954796,0.6929973280230316,0.7240009806325078,0.6934346523964139,0.001879475236037101,0.027774399164212798,0.002732227701706691,0.1438488794151354,0.009931569838502987,0.5284774527821058,0.005467020124339479,0.005467020124339479,0.005467020124339466,0.02627926477178932,0.008646431702880585,0.02627926477178932,0.0032644117646967513,0.005467020124339479,0.006646131128313591
39,dcnn,4000,128,50,0.812069771,73.9163338,0.7692042900000001,74.865182,0.8532726070000001,72.4547547,0.7260112772738416,0.7260112772738416,0.7260112772738416,0.42636366429642647,0.33457588586550735,0.42636366429642647,0.6932190890548878,0.7260112772738416,0.695807716405748,0.00262319384168929,0.0681157480743866,0.0049578492872189624,0.22587012955826383,0.009047877820601596,0.4743994992769646,0.004730133193144633,0.004730133193144633,0.004730133193144633,0.024321812946859773,0.016824259440862188,0.024321812946859773,0.005192531754002999,0.004730133193144633,0.005842311221375162
40,dcnn,8000,128,50,0.811356327,73.95906360000001,0.7644964050000002,74.94596469999999,0.8532463880000002,72.6971037,0.7283893111056632,0.7283893111056632,0.7283893111056632,0.43742305275415416,0.3342799005560308,0.43742305275415416,0.6963588971132261,0.7283893111056632,0.6977731898992168,0.0025109108642042454,0.05672953654392609,0.0027855774426588822,0.17065424186091405,0.014968245807990981,0.6110355987291031,0.006014512739247828,0.006014512739247828,0.006014512739247809,0.03273571488088109,0.021336486658270218,0.03273571488088109,0.007409488004719973,0.006014512739247828,0.008647990814085299
41,dcnn,3000,128,50,0.8131199389999999,73.85460040000001,0.7719033,74.75270739999999,0.8492086520000001,72.66585489999999,0.7282422162294679,0.7282422162294679,0.7282422162294679,0.4494539076888711,0.33593609119723833,0.4494539076888711,0.6976592823594754,0.7282422162294679,0.6995628357406368,0.002748153434643592,0.06626041367245178,0.0031765444314572834,0.17284493304706963,0.013754163849515853,0.73643016161532,0.007486360129738895,0.007486360129738895,0.007486360129738885,0.034393677146191994,0.012883553212097644,0.034393677146191994,0.005067050532861183,0.007486360129738895,0.008774944355932774
42,dcnn,2500,128,50,0.8149914639999999,73.78109520000001,0.7733567669999999,74.7581059,0.851700954,72.591148,0.7274086785976955,0.7274086785976955,0.7274086785976955,0.43459926410964717,0.341916159528732,0.43459926410964717,0.6975621630783346,0.7274086785976955,0.6982527778507926,0.0035718889236934707,0.07702503055471514,0.0066858127589331205,0.23219716846557656,0.010279008667548549,0.6472845221782755,0.006476434527166321,0.006476434527166321,0.006476434527166278,0.008287534715480811,0.011199168550067879,0.008287534715480811,0.0062197354642081855,0.006476434527166321,0.007046175970236353
43,dcnn,2000,128,50,0.8149509010000001,73.77367899999999,0.772292623,74.6985782,0.852236757,72.65055389999999,0.7281441529786712,0.7281441529786712,0.7281441529786712,0.4461613012808335,0.3463874314135621,0.4461613012808335,0.7017463196594165,0.7281441529786712,0.6981204441644702,0.0018254719728543062,0.053100870877975596,0.004996347087169526,0.2612789138435952,0.008635848816557976,0.4229841791867938,0.00436636955594112,0.00436636955594112,0.00436636955594112,0.027619032706500006,0.019281400064498626,0.027619032706500006,0.008292362508011615,0.00436636955594112,0.00651039800667291
44,dcnn,1500,128,50,0.818292982,73.66174680000002,0.772808792,74.57966150000001,0.8530137360000001,72.66129700000002,0.7281686687913703,0.7281686687913703,0.7281686687913703,0.43292562534234086,0.3405229204348815,0.43292562534234086,0.6978448731706166,0.7281686687913703,0.6985247261272384,0.002047088019248578,0.06412788783672646,0.004195374960312583,0.20034825070542403,0.004834029610489936,0.34964318934085326,0.003615655283375367,0.003615655283375367,0.003615655283375366,0.018654784322591468,0.01685571589375966,0.018654784322591468,0.006309572359321419,0.003615655283375367,0.003668437445748167
45,dcnn,1000,128,50,0.82266867,73.4973574,0.777424656,74.502785,0.8622930629999999,72.2846699,0.7244422652610935,0.7244422652610935,0.7244422652610935,0.43430103691759525,0.33877914082263455,0.43430103691759525,0.6959342405901519,0.7244422652610935,0.6935423161947897,0.0027403704679801865,0.059586512338873104,0.005569571145242283,0.22820471054443173,0.012234652994670575,0.5759659408501739,0.0058141483717564085,0.0058141483717564085,0.005814148371756403,0.03644552861656126,0.013226243318484172,0.03644552861656126,0.0075658920486013125,0.0058141483717564085,0.007332937428856324
46,dcnn,500,128,50,0.8342707450000001,73.0870606,0.7892778410000001,74.17877200000001,0.8727840419999999,71.4373378,0.7157391517528806,0.7157391517528806,0.7157391517528806,0.3767049916368765,0.3040532588866057,0.3767049916368765,0.6844945024184181,0.7157391517528806,0.6825911027443108,0.0022987567317006093,0.04990111592651091,0.0037158910833680783,0.1687829532045411,0.009905565833860841,0.3133500511649344,0.0031823375792466675,0.0031823375792466675,0.0031823375792466692,0.0191381312469841,0.012496942803001123,0.0191381312469841,0.0050024951427657845,0.0031823375792466675,0.004798630490964544
47,dcnn,3500,128,50,0.8139832349999999,73.85832609999999,0.7713901699999999,74.77967090000001,0.8560472069999999,72.26302319999999,0.7241971071341016,0.7241971071341016,0.7241971071341017,0.4284460449073223,0.3369559897917649,0.4284460449073223,0.6929544317109894,0.7241971071341016,0.692802335248335,0.002261890687241071,0.05942246025882318,0.007317224768125292,0.2683033822441617,0.011090594278509681,0.6971637115681631,0.007014550538162933,0.007014550538162933,0.007014550538162954,0.02266894742669194,0.01365047510796625,0.02266894742669194,0.00594998745168244,0.007014550538162933,0.009478198425408105
48,rcnn,1000,128,50,0.9952859699999997,72.1993729,0.9366483550000002,73.5616436,0.9654343240000001,71.0107434,0.7118166217210101,0.7118166217210101,0.7118166217210101,0.31553458725656414,0.2587881477349689,0.31553458725656414,0.6750481868090444,0.7118166217210101,0.6739873889362161,0.011935415855642955,0.24736409124987985,0.01630788601609136,0.39400727642384337,0.01647826229027554,0.8487900152203793,0.00860055179970772,0.00860055179970772,0.008600551799707729,0.023599499610481522,0.011154627059596165,0.023599499610481522,0.007884482116192235,0.00860055179970772,0.012835059067317736
49,rcnn,1500,128,50,1.01765571,72.3810572,0.974732024,73.85824299999999,0.9622627119999999,71.45003519999999,0.7160333415052709,0.7160333415052709,0.7160333415052709,0.3503774073107524,0.27512024545113406,0.3503774073107524,0.6744355176881859,0.7160333415052709,0.6779825253750228,0.054792718766141224,0.19408756850784786,0.07454527066588303,0.32585969165134415,0.017035802086713178,0.7683922513839191,0.007724145474816544,0.007724145474816544,0.007724145474816523,0.023284228633780525,0.012519605729645887,0.023284228633780525,0.004588187477079707,0.007724145474816544,0.010746087248156327
50,rcnn,2000,128,50,0.992426863,72.46632220000001,0.9438535299999998,73.8758246,0.967226949,71.6531598,0.718239764648198,0.718239764648198,0.718239764648198,0.35286984280750133,0.26898072948723295,0.35286984280750133,0.6775148880519322,0.718239764648198,0.6812056034194689,0.009087832121974958,0.20651598870994212,0.010871953212131575,0.09225910994488597,0.012358701658348943,0.5770160188960282,0.005653480833908839,0.005653480833908839,0.00565348083390885,0.02448841962868103,0.00677725784746946,0.02448841962868103,0.00498541372098927,0.005653480833908839,0.006395638158703885
51,rcnn,2500,128,50,0.9903562259999997,72.59368570000001,0.9485729300000001,73.8690102,0.9659678719999999,71.70345250000001,0.7184113753370924,0.7184113753370924,0.7184113753370924,0.37641287639173093,0.26704242082669605,0.37641287639173093,0.6831666160110147,0.7184113753370924,0.6822055363964349,0.01495747046758925,0.146848273504058,0.02195554894073631,0.27201849637715386,0.016194692243575635,0.6184763282234189,0.006151466374135684,0.006151466374135684,0.006151466374135681,0.023527302775472787,0.0076841539422089185,0.023527302775472787,0.008523999536846044,0.006151466374135684,0.008905791725687708
52,rcnn,3000,128,50,0.9962353939999999,72.5940755,0.9570491390000001,73.80859439999999,0.9597387919999999,71.5730815,0.7171855847021328,0.7171855847021328,0.7171855847021328,0.35389866043576645,0.2724072472347124,0.35389866043576645,0.6763728766484425,0.7171855847021328,0.6814033855212094,0.03389628114110955,0.1761952282777113,0.0513927028081128,0.412097065667305,0.011667879312529385,0.543610181510663,0.005336469201347622,0.005336469201347622,0.005336469201347626,0.02680756630364588,0.01522735516062869,0.02680756630364588,0.006708075722227792,0.005336469201347622,0.007502333584267316
53,rcnn,3500,128,50,0.9859153270000001,72.66744969999999,0.9373717770000001,73.96676650000002,0.9623719679999999,71.7628603,0.7191468497180682,0.7191468497180682,0.7191468497180683,0.3598689504484337,0.2674097647232817,0.3598689504484337,0.6812736112484101,0.7191468497180682,0.6816504597974826,0.005811466399287366,0.1746719478095044,0.008200665336318153,0.39703724292879217,0.012551515918628074,0.46601454691578104,0.004618699300982791,0.004618699300982791,0.004618699300982811,0.038859700581538925,0.011811241831326877,0.038859700581538925,0.009065566491068733,0.004618699300982791,0.0077754924380894095
54,rcnn,7500,128,50,1.0188468880000001,72.7956355,0.9706931749999999,74.3606389,0.9602293929999999,71.74967679999999,0.7190978180926698,0.7190978180926698,0.7190978180926696,0.3466817014857804,0.2680190437825306,0.3466817014857804,0.677711665444294,0.7190978180926698,0.6827712368220396,0.11702600401566779,0.5528910928351985,0.11460842469557134,0.4912588184620908,0.017653520522640496,0.5682511792003809,0.005591420986642716,0.005591420986642716,0.005591420986642707,0.01715682109814612,0.011175479883800798,0.01715682109814612,0.005633081905698267,0.005591420986642716,0.007502836360444864
