'experiment_name','model_name','vocab_size','max_seq_length','use_punct','embedding_dim','embedding_type','embedding_source','train_loss','train_acc','val_loss','val_acc','test_loss','test_acc','precision_micro','recall_micro','f1_micro','precision_macro','recall_macro','f1_macro','precision_weighted','recall_weighted','f1_weighted'
gru_random_100_7,gru,5000,25,FALSE,100,random,random,1.1551871,0.69089925,1.0876993,0.7104198,1.0525984,0.69119465,0.693797499,0.693797499,0.693797499,0.350479456,0.261186124,0.350479456,0.650492399,0.693797499,0.656527472
gru_random_100_8,gru,5000,25,FALSE,100,random,random,1.1759715,0.69051576,1.0991951,0.71196634,1.0668267,0.69391274,0.696249081,0.696249081,0.696249081,0.321266589,0.255058629,0.321266589,0.64758414,0.696249081,0.658557789
gru_random_100_9,gru,5000,25,FALSE,100,random,random,1.1976293,0.68793786,1.1194417,0.7051391,1.062434,0.6824707,0.684481491,0.684481491,0.684481491,0.315336468,0.25002939,0.315336468,0.652279536,0.684481491,0.637657318
gru_random_100_10,gru,5000,25,FALSE,100,random,random,1.1669583,0.6936281,1.0855815,0.7114482,1.0773355,0.6836914,0.685707281,0.685707281,0.685707281,0.324427433,0.236307211,0.324427433,0.647042946,0.685707281,0.642116728
cnn_random_150_1,cnn,5000,25,FALSE,150,random,random,1.0082262,0.7014618,0.9275313,0.7202032,1.0484439,0.6900065,0.692326551,0.692326551,0.692326551,0.338557119,0.253644054,0.338557119,0.656095833,0.692326551,0.656166665
cnn_random_150_2,cnn,5000,25,FALSE,150,random,random,1.0105695,0.69962174,0.93543357,0.7197613,1.0565625,0.6879069,0.689384653,0.689384653,0.689384653,0.362503269,0.245423221,0.362503269,0.673175646,0.689384653,0.650152372
cnn_random_150_3,cnn,5000,25,FALSE,150,random,random,1.0073906,0.7007429,0.9383328,0.71572536,1.0534623,0.6856445,0.687668546,0.687668546,0.687668546,0.278145801,0.212523743,0.278145801,0.646603064,0.687668546,0.648503626
cnn_random_150_4,cnn,5000,25,FALSE,150,random,random,1.0086151,0.70148575,0.9341934,0.721409,1.0261178,0.68561196,0.687913704,0.687913704,0.687913704,0.374944686,0.251570568,0.374944686,0.649925194,0.687913704,0.649039286
cnn_random_150_5,cnn,5000,25,FALSE,150,random,random,1.0079364,0.7011369,0.93158746,0.72050816,1.0411007,0.6836914,0.685707281,0.685707281,0.685707281,0.352544148,0.243734617,0.352544148,0.654162039,0.685707281,0.645419707
cnn_random_150_6,cnn,5000,25,FALSE,150,random,random,1.002981,0.7016891,0.9271193,0.7211554,1.0601829,0.6825358,0.683991174,0.683991174,0.683991174,0.337240415,0.242179301,0.337240415,0.659859212,0.683991174,0.643712747
cnn_random_150_7,cnn,5000,25,FALSE,150,random,random,1.0092876,0.7016476,0.9316936,0.7193008,1.0679567,0.67688805,0.678597696,0.678597696,0.678597696,0.325172683,0.248101036,0.325172683,0.644303981,0.678597696,0.64075518
cnn_random_150_8,cnn,5000,25,FALSE,150,random,random,1.0087832,0.7005589,0.93196154,0.72169685,1.0490726,0.6814616,0.683746016,0.683746016,0.683746016,0.314661139,0.211098945,0.314661139,0.649220556,0.683746016,0.643953941
cnn_random_150_9,cnn,5000,25,FALSE,150,random,random,1.0138237,0.6996189,0.93669444,0.71674603,1.0622698,0.67688805,0.678597696,0.678597696,0.678597696,0.311314905,0.24635629,0.311314905,0.649980369,0.678597696,0.635586906
cnn_random_150_10,cnn,5000,25,FALSE,150,random,random,1.0109441,0.7002932,0.93149877,0.71850264,1.0733329,0.67151695,0.673204217,0.673204217,0.673204217,0.288463492,0.232663377,0.288463492,0.633047463,0.673204217,0.624159167
text_cnn_random_150_1,text_cnn,5000,25,FALSE,150,random,random,0.9309223,0.7517803,1.0985198,0.71818364,1.202878,0.69199216,0.694042658,0.694042658,0.694042658,0.396176076,0.28838999,0.396176076,0.659319606,0.694042658,0.661404053
text_cnn_random_150_2,text_cnn,5000,25,FALSE,150,random,random,0.7996336,0.75676477,0.9861871,0.7236868,0.9988501,0.6930339,0.694532974,0.694532974,0.694532974,0.387470705,0.2920856,0.387470705,0.656233807,0.694532974,0.658081213
text_cnn_random_150_3,text_cnn,5000,25,FALSE,150,random,random,0.9092672,0.7543582,1.1070879,0.7219878,1.1406922,0.6946777,0.696739397,0.696739397,0.696739397,0.436155213,0.325963054,0.436155213,0.660684133,0.696739397,0.665140151
text_cnn_random_150_4,text_cnn,5000,25,FALSE,150,random,random,0.8318502,0.7550927,1.0083214,0.7231501,1.0560303,0.70224607,0.704339299,0.704339299,0.704339299,0.470142161,0.332427759,0.470142161,0.679562448,0.704339299,0.671604384
text_cnn_random_150_5,text_cnn,5000,25,FALSE,150,random,random,1.3818263,0.7324811,1.5142517,0.70909107,1.2887366,0.693457,0.695513606,0.695513606,0.695513606,0.406344935,0.317483218,0.406344935,0.657563306,0.695513606,0.665995339
text_cnn_random_150_6,text_cnn,5000,25,FALSE,150,random,random,0.99695385,0.7497366,1.1281455,0.719307,1.246343,0.6886068,0.690365286,0.690365286,0.690365286,0.35812743,0.293655475,0.35812743,0.654145066,0.690365286,0.66155417
text_cnn_random_150_7,text_cnn,5000,25,FALSE,150,random,random,0.77582616,0.7617615,1.0052781,0.72508866,0.9934028,0.7046875,0.70679088,0.70679088,0.70679088,0.473402618,0.332366811,0.473402618,0.674681,0.70679088,0.675148777
text_cnn_random_150_8,text_cnn,5000,25,FALSE,150,random,random,0.79957426,0.756308,0.98909205,0.7233352,1.0300958,0.7078939,0.709732778,0.709732778,0.709732778,0.418050336,0.288177592,0.418050336,0.671511622,0.709732778,0.677372875
text_cnn_random_150_9,text_cnn,5000,25,FALSE,150,random,random,0.7833115,0.7570769,0.99589574,0.72623694,0.9916439,0.7083822,0.710223094,0.710223094,0.710223094,0.4324815,0.287929189,0.4324815,0.673111955,0.710223094,0.676096096
text_cnn_random_150_10,text_cnn,5000,25,FALSE,150,random,random,0.9704215,0.7482327,1.1309395,0.71928835,1.1599439,0.69370115,0.695758764,0.695758764,0.695758764,0.4245047,0.340085181,0.4245047,0.66828827,0.695758764,0.669208821
dcnn_random_150_1,dcnn,5000,25,FALSE,150,random,random,0.83939856,0.7359172,0.86327106,0.73037404,0.97368693,0.697819,0.700171611,0.700171611,0.700171611,0.425432954,0.332803549,0.425432954,0.665574772,0.700171611,0.668681694
dcnn_random_150_2,dcnn,5000,25,FALSE,150,random,random,0.8319012,0.7375987,0.85441,0.7302496,0.9656112,0.7007487,0.703113508,0.703113508,0.703113508,0.370387242,0.314916505,0.370387242,0.666615061,0.703113508,0.670730821
dcnn_random_150_3,dcnn,5000,25,FALSE,150,random,random,0.83242846,0.7366687,0.8506978,0.72906244,0.9532835,0.70102537,0.703113508,0.703113508,0.703113508,0.458771539,0.338118193,0.458771539,0.672752204,0.703113508,0.67075656
dcnn_random_150_4,dcnn,5000,25,FALSE,150,random,random,0.8347251,0.73761284,0.8530224,0.732196,0.9447302,0.7080729,0.710468252,0.710468252,0.710468252,0.45138284,0.324429305,0.45138284,0.67557351,0.710468252,0.681444197
dcnn_random_150_5,dcnn,5000,25,FALSE,150,random,random,0.8322578,0.7376657,0.86327475,0.7319346,0.9479187,0.7078613,0.709977936,0.709977936,0.709977936,0.422944972,0.312329939,0.422944972,0.674097716,0.709977936,0.678690888
dcnn_random_150_6,dcnn,5000,25,FALSE,150,random,random,0.8341352,0.7358331,0.854253,0.727018,0.95557225,0.7020019,0.704094141,0.704094141,0.704094141,0.442744227,0.320166638,0.442744227,0.677320553,0.704094141,0.671135679
dcnn_random_150_7,dcnn,5000,25,FALSE,150,random,random,0.83462125,0.7356695,0.8556609,0.73117065,0.9728561,0.70245767,0.704829615,0.704829615,0.704829615,0.499783428,0.343973637,0.499783428,0.679956276,0.704829615,0.672840069
dcnn_random_150_8,dcnn,5000,25,FALSE,150,random,random,0.83427817,0.7363262,0.8622752,0.7287263,0.94990027,0.70172524,0.704094141,0.704094141,0.704094141,0.413409953,0.34289052,0.413409953,0.668579587,0.704094141,0.67065178
dcnn_random_150_9,dcnn,5000,25,FALSE,150,random,random,0.8337342,0.7386256,0.84593534,0.73382497,0.9692841,0.70322263,0.705319931,0.705319931,0.705319931,0.420005114,0.34544455,0.420005114,0.669401722,0.705319931,0.67515529
dcnn_random_150_10,dcnn,5000,25,FALSE,150,random,random,0.832415,0.7370486,0.8521566,0.73166853,0.96047527,0.69907224,0.701152243,0.701152243,0.701152243,0.441146576,0.356197743,0.441146576,0.669991586,0.701152243,0.670262304
rcnn_random_150_1,rcnn,5000,25,FALSE,150,random,random,1.1079606,0.6969588,1.0432824,0.70768297,1.0767137,0.6817057,0.683991174,0.683991174,0.683991174,0.292460054,0.236266885,0.292460054,0.638691127,0.683991174,0.643435149
rcnn_random_150_2,rcnn,5000,25,FALSE,150,random,random,1.0989534,0.6983734,1.0318601,0.7075585,1.0863554,0.6782552,0.680804119,0.680804119,0.680804119,0.307548892,0.238502186,0.307548892,0.634196686,0.680804119,0.641056144
rcnn_random_150_3,rcnn,5000,25,FALSE,150,random,random,1.1058663,0.69519114,1.0341766,0.70508,1.1055886,0.67483723,0.677371905,0.677371905,0.677371905,0.297596562,0.237658617,0.297596562,0.644286316,0.677371905,0.634581893
rcnn_random_150_4,rcnn,5000,25,FALSE,150,random,random,1.0964302,0.6991256,1.0289121,0.71242845,1.1205705,0.6738932,0.676146114,0.676146114,0.676146114,0.304275087,0.223692786,0.304275087,0.638443473,0.676146114,0.627272328
rcnn_random_150_5,rcnn,5000,25,FALSE,150,random,random,1.1086079,0.69638216,1.03816,0.70728624,1.080824,0.6741048,0.67663643,0.67663643,0.67663643,0.311327687,0.231079454,0.311327687,0.639482929,0.67663643,0.630493793
rcnn_random_150_6,rcnn,5000,25,FALSE,150,random,random,1.0944116,0.69945264,1.0277301,0.7105396,1.1031262,0.68540037,0.687423388,0.687423388,0.687423388,0.287928985,0.236492794,0.287928985,0.645688381,0.687423388,0.645631253
