'experiment_name','model_name','vocab_size','max_seq_length','use_punct','embedding_dim','embedding_type','embedding_source','train_loss','train_acc','val_loss','val_acc','test_loss','test_acc','precision_micro','recall_micro','f1_micro','precision_macro','recall_macro','f1_macro','precision_weighted','recall_weighted','f1_weighted'
dcnn_glove_100_2,dcnn,5000,25,False,100,glove,glove.840B.300d,0.82878536,0.7393732,0.7928614,0.74747944,0.9021595,0.7103353,0.7121843589114979,0.7121843589114979,0.712184358911498,0.40429377310334585,0.34636588292651266,0.40429377310334585,0.6788749390304918,0.7121843589114979,0.6818560690835765
dcnn_glove_100_3,dcnn,5000,25,False,100,glove,glove.840B.300d,0.8306746,0.7393061,0.8076627,0.7398634,0.90298855,0.7191244,0.7210100514832066,0.7210100514832066,0.7210100514832066,0.4317315690630951,0.3481094468845403,0.4317315690630951,0.6936609729809843,0.7210100514832066,0.691541662739892
dcnn_glove_100_4,dcnn,5000,25,False,100,glove,glove.840B.300d,0.83087945,0.73901653,0.7983619,0.7461196,0.92123514,0.7205892,0.7224810002451582,0.7224810002451582,0.7224810002451582,0.44463127998512575,0.3449751410825195,0.44463127998512575,0.6884650647406405,0.7224810002451582,0.6919363456873683
dcnn_glove_100_5,dcnn,5000,25,False,100,glove,glove.840B.300d,0.8314847,0.73896974,0.803268,0.7445264,0.9129278,0.7205892,0.7224810002451582,0.7224810002451582,0.7224810002451582,0.4306073456943699,0.34948927196108354,0.4306073456943699,0.6914283606043363,0.7224810002451582,0.6957774884682367
dcnn_glove_100_6,dcnn,5000,25,False,100,glove,glove.840B.300d,0.827669,0.7405563,0.80426717,0.7456062,0.91376776,0.71735024,0.7197842608482471,0.7197842608482471,0.7197842608482471,0.43241565628491757,0.32221111075833064,0.43241565628491757,0.6881865392904003,0.7197842608482471,0.6923679653937673
dcnn_glove_100_7,dcnn,5000,25,False,100,glove,glove.840B.300d,0.8322458,0.7391552,0.8002395,0.74556106,0.9157983,0.71839195,0.720274577102231,0.720274577102231,0.720274577102231,0.4239390683602343,0.3398249387455888,0.4239390683602343,0.687633036234775,0.720274577102231,0.6917149896900519
dcnn_glove_100_8,dcnn,5000,25,False,100,glove,glove.840B.300d,0.833157,0.73832875,0.7982572,0.7466688,0.9086885,0.710791,0.7129198332924737,0.7129198332924737,0.7129198332924738,0.42568349606801603,0.3356914553903843,0.42568349606801603,0.6842379302789547,0.7129198332924737,0.6838355563548486
dcnn_glove_100_9,dcnn,5000,25,False,100,glove,glove.840B.300d,0.82680017,0.73997664,0.79477745,0.7452779,0.9047461,0.7176921,0.7192939445942633,0.7192939445942633,0.7192939445942634,0.42196418625570487,0.3499660116758664,0.42196418625570487,0.6908985848764859,0.7192939445942633,0.6909254189108822
dcnn_glove_100_10,dcnn,5000,25,False,100,glove,glove.840B.300d,0.82778513,0.7397312,0.7966616,0.74368155,0.9112988,0.71225584,0.7143907820544251,0.7143907820544251,0.7143907820544251,0.4302724829384354,0.35450770003678217,0.4302724829384354,0.684171652098087,0.7143907820544251,0.6868036500962172
rcnn_glove_100_1,rcnn,5000,25,False,100,glove,glove.840B.300d,1.0049485,0.7233096,0.9485367,0.73696166,0.9819743,0.71961266,0.7215003677371905,0.7215003677371905,0.7215003677371905,0.3177834278373412,0.26303420431297475,0.3177834278373412,0.6783895891138686,0.7215003677371905,0.6853744637069361
rcnn_glove_100_2,rcnn,5000,25,False,100,glove,glove.840B.300d,1.0044564,0.7250068,0.9754243,0.73756844,0.97708523,0.713265,0.7151262564354008,0.7151262564354008,0.7151262564354008,0.3546049351005312,0.2783770098788245,0.3546049351005312,0.6746876598426472,0.7151262564354008,0.6795804269677457
rcnn_glove_100_3,rcnn,5000,25,False,100,glove,glove.840B.300d,1.0180858,0.7212301,0.9519617,0.73972493,0.9984927,0.70688474,0.7089973032606031,0.7089973032606031,0.7089973032606031,0.26685687305576367,0.23554068418467386,0.26685687305576367,0.6556601005222592,0.7089973032606031,0.6681762649738494
rcnn_glove_100_4,rcnn,5000,25,False,100,glove,glove.840B.300d,0.9991482,0.72424674,0.9591767,0.7364,0.9637123,0.7012695,0.7033586663397892,0.7033586663397892,0.7033586663397892,0.34319761287882444,0.25516695486252755,0.34319761287882444,0.665236451468609,0.7033586663397892,0.6607943910907823
rcnn_glove_100_5,rcnn,5000,25,False,100,glove,glove.840B.300d,1.013255,0.7220149,0.98234856,0.73488146,0.98181045,0.7164062,0.7185584702132876,0.7185584702132876,0.7185584702132876,0.3427220002256408,0.2554502501585196,0.3427220002256408,0.6791822083000186,0.7185584702132876,0.6832648900688958
rcnn_glove_100_6,rcnn,5000,25,False,100,glove,glove.840B.300d,1.0080656,0.7218996,0.9469808,0.73571694,1.0057825,0.6971517,0.6989458200539348,0.6989458200539348,0.6989458200539348,0.31320415420352393,0.24962384585040426,0.31320415420352393,0.6566646672202371,0.6989458200539348,0.6588237176598546
rcnn_glove_100_7,rcnn,5000,25,False,100,glove,glove.840B.300d,1.0139061,0.7211163,0.9517845,0.73463875,0.97243303,0.71005857,0.7121843589114979,0.7121843589114979,0.712184358911498,0.3456505484896402,0.2565664526470793,0.3456505484896402,0.6715003581840805,0.7121843589114979,0.6734116468557659
rcnn_glove_100_8,rcnn,5000,25,False,100,glove,glove.840B.300d,1.0082376,0.7243078,0.964539,0.73839617,0.9872116,0.71225584,0.7143907820544251,0.7143907820544251,0.7143907820544251,0.3292140919896429,0.26763925825223595,0.3292140919896429,0.6745011496953258,0.7143907820544251,0.676633616303943
rcnn_glove_100_9,rcnn,5000,25,False,100,glove,glove.840B.300d,1.0115093,0.7231333,0.9590184,0.73509926,0.99536,0.695166,0.6972297131649914,0.6972297131649914,0.6972297131649914,0.3644150845596023,0.2286520943557098,0.3644150845596023,0.6646814326158835,0.6972297131649914,0.6527776806007453
rcnn_glove_100_10,rcnn,5000,25,False,100,glove,glove.840B.300d,1.0100479,0.72229916,0.9532776,0.73956466,1.0046437,0.69907224,0.701152243196862,0.701152243196862,0.701152243196862,0.3565575631894762,0.27449407704001383,0.3565575631894762,0.6714854424278905,0.701152243196862,0.6561354270961572
lstm_glove_100_1,lstm,5000,25,False,100,glove,glove.840B.300d,0.9019859,0.7394225,0.91468513,0.7458147,0.9757134,0.7203125,0.7224810002451582,0.7224810002451582,0.7224810002451582,0.3156509271577532,0.24702524220392377,0.3156509271577532,0.6743027893366436,0.7224810002451582,0.6834890200216628
lstm_glove_100_2,lstm,5000,25,False,100,glove,glove.840B.300d,0.92370766,0.735279,0.9366534,0.7423326,0.97709787,0.71246743,0.714881098308409,0.714881098308409,0.714881098308409,0.35319711905437456,0.26248010623985907,0.35319711905437456,0.6891753158312809,0.714881098308409,0.6785095033352535
lstm_glove_100_3,lstm,5000,25,False,100,glove,glove.840B.300d,0.91087765,0.73775524,0.9110037,0.7460403,0.9635025,0.7127441,0.714881098308409,0.714881098308409,0.714881098308409,0.34211995691949115,0.25159600358017276,0.34211995691949115,0.6794075018456527,0.714881098308409,0.6758568095040409
lstm_glove_100_4,lstm,5000,25,False,100,glove,glove.840B.300d,0.91752124,0.7359394,0.9211846,0.7456855,0.97667426,0.709082,0.7112037264035302,0.7112037264035302,0.7112037264035302,0.34878251121001685,0.2538646459693486,0.34878251121001685,0.6758261207533215,0.7112037264035302,0.673294438579409
lstm_glove_100_5,lstm,5000,25,False,100,glove,glove.840B.300d,0.9098248,0.73739874,0.922553,0.7450974,0.96192575,0.7203125,0.7224810002451582,0.7224810002451582,0.7224810002451582,0.3363528904208716,0.2664782356937193,0.3363528904208716,0.6795828656597442,0.7224810002451582,0.685972628327198
lstm_glove_100_6,lstm,5000,25,False,100,glove,glove.840B.300d,0.90209055,0.73909533,0.92053103,0.746325,0.9846241,0.7139648,0.7161068889433685,0.7161068889433685,0.7161068889433685,0.35367727451436953,0.24890060821176585,0.35367727451436953,0.6778668577054837,0.7161068889433685,0.6751475396770849
lstm_glove_100_7,lstm,5000,25,False,100,glove,glove.840B.300d,0.9049053,0.73832625,0.9273656,0.74427587,0.99037665,0.70932615,0.7114488845305222,0.7114488845305222,0.7114488845305222,0.3211462464006698,0.25511215479054333,0.3211462464006698,0.674044116316958,0.7114488845305222,0.6727590393542845
lstm_glove_100_8,lstm,5000,25,False,100,glove,glove.840B.300d,0.90562695,0.738638,0.92137855,0.7433937,0.9658056,0.7144531,0.7165972051973523,0.7165972051973523,0.7165972051973523,0.3318246146421415,0.2600905903996587,0.3318246146421415,0.6748553138387211,0.7165972051973523,0.680941700530223
lstm_glove_100_9,lstm,5000,25,False,100,glove,glove.840B.300d,0.90909255,0.7384553,0.9249395,0.7453635,0.9958693,0.7151855,0.717332679578328,0.717332679578328,0.7173326795783281,0.3457507505620842,0.2578873229055832,0.3457507505620842,0.6757887471158354,0.717332679578328,0.6821353028901582
lstm_glove_100_10,lstm,5000,25,False,100,glove,glove.840B.300d,0.8878996,0.74255925,0.93582356,0.7421288,0.94137806,0.71713865,0.7192939445942633,0.7192939445942633,0.7192939445942634,0.3396004491227449,0.26513017672788775,0.3396004491227449,0.6793754105868635,0.7192939445942633,0.6838170394535417
gru_glove_100_1,gru,5000,25,False,100,glove,glove.840B.300d,1.0604054,0.7138915,1.0123434,0.7327514,0.95398104,0.7071289,0.709242461387595,0.709242461387595,0.709242461387595,0.34818934038443633,0.2603818940297499,0.34818934038443633,0.6714933649091032,0.709242461387595,0.6716480843635436
gru_glove_100_2,gru,5000,25,False,100,glove,glove.840B.300d,1.0716674,0.71399957,1.0268052,0.7280558,0.9933002,0.6983398,0.7004167688158862,0.7004167688158862,0.7004167688158862,0.3770523933842854,0.26167911153743506,0.3770523933842854,0.6729032717285843,0.7004167688158862,0.656040372713216
gru_glove_100_3,gru,5000,25,False,100,glove,glove.840B.300d,1.0503114,0.71743613,1.0097923,0.73423266,0.9797926,0.7012695,0.7033586663397892,0.7033586663397892,0.7033586663397892,0.3245708650059823,0.2742055103667314,0.3245708650059823,0.6763982190015834,0.7033586663397892,0.6640526185019564
gru_glove_100_4,gru,5000,25,False,100,glove,glove.840B.300d,1.0743407,0.7089527,1.0235229,0.729092,0.9693041,0.7085937,0.7107134101495465,0.7107134101495465,0.7107134101495465,0.34352758388769145,0.24466201820055875,0.34352758388769145,0.6808456293427722,0.7107134101495465,0.6729610906776498
gru_glove_100_5,gru,5000,25,False,100,glove,glove.840B.300d,1.0660695,0.7120322,1.0176647,0.7273152,0.9759721,0.7120117,0.7141456239274332,0.7141456239274332,0.7141456239274332,0.32085805636185244,0.2672255485053986,0.32085805636185244,0.6725257328611779,0.7141456239274332,0.6785422798493541
gru_glove_100_6,gru,5000,25,False,100,glove,glove.840B.300d,1.0730065,0.71240866,1.0083044,0.729246,0.97717303,0.71225584,0.7143907820544251,0.7143907820544251,0.7143907820544251,0.3510131407881345,0.27097974149605136,0.3510131407881345,0.6815619446078124,0.7143907820544251,0.6780425889432733
gru_glove_100_7,gru,5000,25,False,100,glove,glove.840B.300d,1.0565711,0.7132477,1.007799,0.7258355,0.99458,0.7029785,0.7050747732287326,0.7050747732287326,0.7050747732287326,0.3829247063695192,0.264493450967953,0.3829247063695192,0.6676341921366805,0.7050747732287326,0.665778537629309
gru_glove_100_8,gru,5000,25,False,100,glove,glove.840B.300d,1.0617214,0.71256906,1.009353,0.72760147,0.9626163,0.71225584,0.7143907820544251,0.7143907820544251,0.7143907820544251,0.3508541004451457,0.26329910409553375,0.3508541004451457,0.6712245111018545,0.7143907820544251,0.6774500526764193
gru_glove_100_9,gru,5000,25,False,100,glove,glove.840B.300d,1.0796531,0.7112386,1.0309737,0.7305592,0.9876142,0.7176269,0.7197842608482471,0.7197842608482471,0.7197842608482471,0.35462263096298957,0.2710011032698727,0.35462263096298957,0.6764284633966904,0.7197842608482471,0.6843244685801382
gru_glove_100_10,gru,5000,25,False,100,glove,glove.840B.300d,1.0739834,0.71095425,1.0222261,0.7278317,0.9858549,0.70151365,0.703603824466781,0.703603824466781,0.703603824466781,0.35351884273942463,0.2762717976128281,0.35351884273942463,0.6604234235216203,0.703603824466781,0.665308235094321
cnn_glove_150_1,cnn,5000,25,False,150,glove,glove.840B.300d,0.84052545,0.7428946,0.8963103,0.73610437,0.9686616,0.7017904,0.703603824466781,0.703603824466781,0.703603824466781,0.392996788606983,0.2953190776939591,0.392996788606983,0.6691984007534009,0.703603824466781,0.6678036332342113
cnn_glove_150_2,cnn,5000,25,False,150,glove,glove.840B.300d,0.8365069,0.7455022,0.9156246,0.7386156,0.96804714,0.70517576,0.7072811963716598,0.7072811963716598,0.7072811963716598,0.46322725452218233,0.31331841718270087,0.46322725452218233,0.6840689758301004,0.7072811963716598,0.6788537143998736
cnn_glove_150_3,cnn,5000,25,False,150,glove,glove.840B.300d,0.8416393,0.74245864,0.9314509,0.7362211,0.96530735,0.6980306,0.7006619269428782,0.7006619269428782,0.7006619269428782,0.4349002004501323,0.3500132142818226,0.4349002004501323,0.6687814947346599,0.7006619269428782,0.6711200088831955
cnn_glove_150_4,cnn,5000,25,False,150,glove,glove.840B.300d,0.8405996,0.7442963,0.9239777,0.7333971,0.98036027,0.70245767,0.7048296151017406,0.7048296151017406,0.7048296151017406,0.4537064866436906,0.30160455014375726,0.4537064866436906,0.6815159675446052,0.7048296151017406,0.6772999268645093
cnn_glove_150_5,cnn,5000,25,False,150,glove,glove.840B.300d,0.83849895,0.7439195,0.911922,0.73708147,0.96329683,0.70447594,0.7063005638636921,0.7063005638636921,0.7063005638636921,0.3880507496661265,0.2929771643480731,0.3880507496661265,0.6771933950093423,0.7063005638636921,0.6723797003350578
cnn_glove_150_6,cnn,5000,25,False,150,glove,glove.840B.300d,0.84082454,0.7428914,0.89794683,0.7388458,0.95799065,0.7049316,0.7070360382446678,0.7070360382446678,0.7070360382446678,0.3810831539937115,0.2855403269436312,0.3810831539937115,0.6836899900722788,0.7070360382446678,0.6799620183679301
cnn_glove_150_7,cnn,5000,25,False,150,glove,glove.840B.300d,0.8418198,0.74304616,0.89502096,0.74027884,0.9713876,0.71103513,0.7131649914194655,0.7131649914194655,0.7131649914194655,0.5490019725220892,0.3294622220046889,0.5490019725220892,0.6878735693728144,0.7131649914194655,0.6809877959696807
cnn_glove_150_8,cnn,5000,25,False,150,glove,glove.840B.300d,0.8414938,0.7433662,0.89623857,0.7357823,0.9590298,0.70416665,0.706545721990684,0.706545721990684,0.706545721990684,0.39101384256540384,0.30027639608322343,0.39101384256540384,0.6668398197311908,0.706545721990684,0.6709317577495834
cnn_glove_150_9,cnn,5000,25,False,150,glove,glove.840B.300d,0.836249,0.74419165,0.91978055,0.7336896,0.98075545,0.7052409,0.7067908801176759,0.7067908801176759,0.7067908801176759,0.46771700211317196,0.3366728311069376,0.46771700211317196,0.6787757809616041,0.7067908801176759,0.674424740256552
cnn_glove_150_10,cnn,5000,25,False,150,glove,glove.840B.300d,0.8430302,0.74305713,0.91721725,0.7359861,0.95263547,0.7052409,0.7067908801176759,0.7067908801176759,0.7067908801176759,0.43162100202000336,0.3249104633276319,0.43162100202000336,0.6703960999942535,0.7067908801176759,0.6758880731619965
text_cnn_glove_150_1,text_cnn,5000,25,False,150,glove,glove.840B.300d,0.72091043,0.77150416,0.8264605,0.7471029,0.8934179,0.7181152,0.720274577102231,0.720274577102231,0.720274577102231,0.44786027629541797,0.3163144286363979,0.44786027629541797,0.6883903617014211,0.720274577102231,0.691144383685928
text_cnn_glove_150_2,text_cnn,5000,25,False,150,glove,glove.840B.300d,0.7269873,0.7697343,0.8053344,0.7506426,0.8925467,0.71988934,0.7215003677371905,0.7215003677371905,0.7215003677371905,0.4063398052791602,0.34888648312542214,0.4063398052791602,0.6924092236421747,0.7215003677371905,0.6937718559405248
text_cnn_glove_150_3,text_cnn,5000,25,False,150,glove,glove.840B.300d,0.7235295,0.77084625,0.8255888,0.7446384,0.90214187,0.72233075,0.7239519490071096,0.7239519490071096,0.7239519490071096,0.4375181449553324,0.32796002544056646,0.4375181449553324,0.6956000200858564,0.7239519490071096,0.6937382899719436
text_cnn_glove_150_4,text_cnn,5000,25,False,150,glove,glove.840B.300d,0.7248583,0.77048045,0.8123139,0.7480147,0.88250005,0.71695966,0.7185584702132876,0.7185584702132876,0.7185584702132876,0.46535537387097237,0.33854332697288525,0.46535537387097237,0.6980180859981298,0.7185584702132876,0.694610768742244
text_cnn_glove_150_5,text_cnn,5000,25,False,150,glove,glove.840B.300d,0.72314686,0.77072877,0.8291063,0.74501497,0.9064383,0.71298826,0.7151262564354008,0.7151262564354008,0.7151262564354008,0.41361287722117407,0.306595299009259,0.41361287722117407,0.6867170522732488,0.7151262564354008,0.6846059950585451
text_cnn_glove_150_6,text_cnn,5000,25,False,150,glove,glove.840B.300d,0.7253239,0.7708337,0.8207009,0.74693954,0.88086146,0.71573895,0.717332679578328,0.717332679578328,0.7173326795783281,0.5026659859356908,0.32869445487835924,0.5026659859356908,0.6945830919698363,0.717332679578328,0.6885356729918394
text_cnn_glove_150_7,text_cnn,5000,25,False,150,glove,glove.840B.300d,0.7242947,0.7706574,0.8055031,0.75125873,0.8817213,0.7222982,0.7241971071341015,0.7241971071341015,0.7241971071341015,0.40435431367789565,0.32856282813318144,0.40435431367789565,0.6942899926402177,0.7241971071341015,0.6986838600091334
text_cnn_glove_150_8,text_cnn,5000,25,False,150,glove,glove.840B.300d,0.72013605,0.77233875,0.8279874,0.74324745,0.8899799,0.7196452,0.7212552096101986,0.7212552096101986,0.7212552096101986,0.4545317067554423,0.3320141923826232,0.4545317067554423,0.6944012308016667,0.7212552096101986,0.6963524653448049
text_cnn_glove_150_9,text_cnn,5000,25,False,150,glove,glove.840B.300d,0.7233369,0.7709987,0.842371,0.7418347,0.8863946,0.7203776,0.7219906839911743,0.7219906839911743,0.7219906839911743,0.46134371202755425,0.35725033746376644,0.46134371202755425,0.6958076537281598,0.7219906839911743,0.697208829195512
text_cnn_glove_150_10,text_cnn,5000,25,False,150,glove,glove.840B.300d,0.72361785,0.7710129,0.8183036,0.7478451,0.90131897,0.71573895,0.717332679578328,0.717332679578328,0.7173326795783281,0.38546489763201397,0.325212324000795,0.38546489763201397,0.6898909578234586,0.717332679578328,0.692363013114955
dcnn_glove_150_1,dcnn,5000,25,False,150,glove,glove.840B.300d,0.81576705,0.74206734,0.80400896,0.74534166,0.9052731,0.716683,0.7185584702132876,0.7185584702132876,0.7185584702132876,0.45392792858776554,0.3384059379067935,0.45392792858776554,0.6891202663284296,0.7185584702132876,0.6896317771486212
dcnn_glove_150_2,dcnn,5000,25,False,150,glove,glove.840B.300d,0.8198511,0.7426439,0.8087646,0.7446135,0.9119853,0.7151855,0.717332679578328,0.717332679578328,0.7173326795783281,0.4546604774114675,0.3700851883972853,0.4546604774114675,0.6859975254175356,0.717332679578328,0.6902482884142548
dcnn_glove_150_3,dcnn,5000,25,False,150,glove,glove.840B.300d,0.81976116,0.7421951,0.8015776,0.74668443,0.9122201,0.7173828,0.7195391027212552,0.7195391027212552,0.7195391027212552,0.4601871096698938,0.32505687067734196,0.4601871096698938,0.6947968298944477,0.7195391027212552,0.6928494753051554
dcnn_glove_150_4,dcnn,5000,25,False,150,glove,glove.840B.300d,0.8159234,0.7431086,0.8011521,0.7484861,0.9399458,0.71424156,0.7161068889433685,0.7161068889433685,0.7161068889433685,0.43385589288681853,0.3236382026438096,0.43385589288681853,0.6863828818130541,0.7161068889433685,0.6860185830167874
dcnn_glove_150_5,dcnn,5000,25,False,150,glove,glove.840B.300d,0.81670684,0.7421743,0.7987876,0.7473052,0.90705323,0.72498375,0.7268938465310125,0.7268938465310125,0.7268938465310125,0.4276629719962962,0.33130443251333075,0.4276629719962962,0.6935715264532224,0.7268938465310125,0.6992081866087176
dcnn_glove_150_6,dcnn,5000,25,False,150,glove,glove.840B.300d,0.81578195,0.74288857,0.7987566,0.7465226,0.9273476,0.72083336,0.72272615837215,0.72272615837215,0.7227261583721502,0.4467276593981559,0.3285062089941237,0.4467276593981559,0.6954965394421708,0.72272615837215,0.6930454019870068
dcnn_glove_150_7,dcnn,5000,25,False,150,glove,glove.840B.300d,0.81571615,0.7427843,0.7986011,0.7464572,0.9256834,0.71054685,0.7126746751654818,0.7126746751654818,0.7126746751654818,0.4658515905393517,0.3716446881920932,0.4658515905393517,0.6891639054557769,0.7126746751654818,0.684372045421163
dcnn_glove_150_8,dcnn,5000,25,False,150,glove,glove.840B.300d,0.81641895,0.7423022,0.80178356,0.7417787,0.92191756,0.7172038,0.7188036283402794,0.7188036283402794,0.7188036283402796,0.4574043388533478,0.3377623662689363,0.4574043388533478,0.6893257282823887,0.7188036283402794,0.6900406168310582
