index,model_name,model_A,model_B,P({a} > {b}),P({a} == {b}),P({b} > {a}),left,within,right
626,gru,200,1400,0.0,0.91944,0.08056,0.0,0.91944,0.08056
627,gru,200,1500,0.0,0.59658,0.40342,0.0,0.59658,0.40342
628,gru,200,1600,6e-05,0.8625,0.13744,6e-05,0.8625,0.13744
629,gru,300,400,0.0,1.0,0.0,0.0,1.0,0.0
630,gru,300,500,0.0,1.0,0.0,0.0,1.0,0.0
631,gru,300,600,0.0,0.99986,0.00014,0.0,0.99986,0.00014
632,gru,300,700,0.0,0.99518,0.00482,0.0,0.99518,0.00482
633,gru,300,800,0.0,0.70358,0.29642,0.0,0.70358,0.29642
634,gru,300,900,0.0,0.91366,0.08634,0.0,0.91366,0.08634
635,gru,300,1000,0.0,0.75732,0.24268,0.0,0.75732,0.24268
636,gru,300,1100,0.0,1.0,0.0,0.0,1.0,0.0
637,gru,300,1200,0.0,0.50388,0.49612,0.0,0.50388,0.49612
638,gru,300,1300,0.0,0.93978,0.06022,0.0,0.93978,0.06022
639,gru,300,1400,0.0,0.97424,0.02576,0.0,0.97424,0.02576
640,gru,300,1500,2e-05,0.79654,0.20344,2e-05,0.79654,0.20344
641,gru,300,1600,0.0,0.99816,0.00184,0.0,0.99816,0.00184
642,gru,400,500,0.0,1.0,0.0,0.0,1.0,0.0
643,gru,400,600,0.0,1.0,0.0,0.0,1.0,0.0
644,gru,400,700,0.0,0.9968,0.0032,0.0,0.9968,0.0032
645,gru,400,800,0.0,0.90184,0.09816,0.0,0.90184,0.09816
646,gru,400,900,0.0,0.96814,0.03186,0.0,0.96814,0.03186
647,gru,400,1000,0.0,0.96054,0.03946,0.0,0.96054,0.03946
648,gru,400,1100,6e-05,0.99994,0.0,6e-05,0.99994,0.0
649,gru,400,1200,0.0,0.80694,0.19306,0.0,0.80694,0.19306
650,gru,400,1300,0.0,0.99896,0.00104,0.0,0.99896,0.00104
651,gru,400,1400,0.0,0.99952,0.00048,0.0,0.99952,0.00048
652,gru,400,1500,0.0,0.9953,0.0047,0.0,0.9953,0.0047
653,gru,400,1600,0.0,0.99728,0.00272,0.0,0.99728,0.00272
654,gru,500,600,0.0,0.99998,2e-05,0.0,0.99998,2e-05
655,gru,500,700,0.0,0.99822,0.00178,0.0,0.99822,0.00178
656,gru,500,800,0.0,0.83954,0.16046,0.0,0.83954,0.16046
657,gru,500,900,0.0,0.97812,0.02188,0.0,0.97812,0.02188
658,gru,500,1000,0.0,0.87664,0.12336,0.0,0.87664,0.12336
659,gru,500,1100,2e-05,0.99998,0.0,2e-05,0.99998,0.0
660,gru,500,1200,0.0,0.65594,0.34406,0.0,0.65594,0.34406
661,gru,500,1300,0.0,0.99378,0.00622,0.0,0.99378,0.00622
662,gru,500,1400,0.0,0.9866,0.0134,0.0,0.9866,0.0134
663,gru,500,1500,0.0,0.99524,0.00476,0.0,0.99524,0.00476
664,gru,500,1600,0.0,0.99588,0.00412,0.0,0.99588,0.00412
665,gru,600,700,0.0,0.99964,0.00036,0.0,0.99964,0.00036
666,gru,600,800,0.0,0.94786,0.05214,0.0,0.94786,0.05214
667,gru,600,900,2e-05,0.99472,0.00526,2e-05,0.99472,0.00526
668,gru,600,1000,0.0,0.98386,0.01614,0.0,0.98386,0.01614
669,gru,600,1100,0.00048,0.9994,0.00012,0.00048,0.9994,0.00012
670,gru,600,1200,0.0,0.94924,0.05076,0.0,0.94924,0.05076
671,gru,600,1300,0.0,0.99524,0.00476,0.0,0.99524,0.00476
672,gru,600,1400,0.00118,0.99156,0.00726,0.00118,0.99156,0.00726
673,gru,600,1500,2e-05,0.98688,0.0131,2e-05,0.98688,0.0131
674,gru,600,1600,0.00016,0.99442,0.00542,0.00016,0.99442,0.00542
675,gru,700,800,0.00032,0.97128,0.0284,0.00032,0.97128,0.0284
676,gru,700,900,0.0,0.9984,0.0016,0.0,0.9984,0.0016
677,gru,700,1000,0.0,0.99336,0.00664,0.0,0.99336,0.00664
678,gru,700,1100,4e-05,0.99996,0.0,4e-05,0.99996,0.0
679,gru,700,1200,0.0,0.97948,0.02052,0.0,0.97948,0.02052
680,gru,700,1300,0.00024,0.99778,0.00198,0.00024,0.99778,0.00198
681,gru,700,1400,0.00358,0.99518,0.00124,0.00358,0.99518,0.00124
682,gru,700,1500,0.0,0.99992,8e-05,0.0,0.99992,8e-05
683,gru,700,1600,0.01004,0.9894,0.00056,0.01004,0.9894,0.00056
684,gru,800,900,0.00554,0.99374,0.00072,0.00554,0.99374,0.00072
685,gru,800,1000,4e-05,0.99996,0.0,4e-05,0.99996,0.0
686,gru,800,1100,0.0927,0.9073,0.0,0.0927,0.9073,0.0
687,gru,800,1200,0.0,0.99758,0.00242,0.0,0.99758,0.00242
688,gru,800,1300,0.00218,0.99782,0.0,0.00218,0.99782,0.0
689,gru,800,1400,0.1052,0.89368,0.00112,0.1052,0.89368,0.00112
690,gru,800,1500,0.0,1.0,0.0,0.0,1.0,0.0
691,gru,800,1600,0.00814,0.99186,0.0,0.00814,0.99186,0.0
692,gru,900,1000,8e-05,0.9979,0.00202,8e-05,0.9979,0.00202
693,gru,900,1100,0.04602,0.95398,0.0,0.04602,0.95398,0.0
694,gru,900,1200,0.0,0.99918,0.00082,0.0,0.99918,0.00082
695,gru,900,1300,0.0094,0.98684,0.00376,0.0094,0.98684,0.00376
696,gru,900,1400,0.00846,0.99142,0.00012,0.00846,0.99142,0.00012
697,gru,900,1500,0.00072,0.99838,0.0009,0.00072,0.99838,0.0009
698,gru,900,1600,0.0165,0.98322,0.00028,0.0165,0.98322,0.00028
699,gru,1000,1100,0.06384,0.93616,0.0,0.06384,0.93616,0.0
700,gru,1000,1200,0.0,1.0,0.0,0.0,1.0,0.0
701,gru,1000,1300,0.00024,0.99976,0.0,0.00024,0.99976,0.0
702,gru,1000,1400,0.05766,0.94208,0.00026,0.05766,0.94208,0.00026
703,gru,1000,1500,0.0,0.99998,2e-05,0.0,0.99998,2e-05
704,gru,1000,1600,0.01474,0.98526,0.0,0.01474,0.98526,0.0
705,gru,1100,1200,0.0,0.77216,0.22784,0.0,0.77216,0.22784
706,gru,1100,1300,0.0,0.99548,0.00452,0.0,0.99548,0.00452
707,gru,1100,1400,0.00288,0.96002,0.0371,0.00288,0.96002,0.0371
708,gru,1100,1500,0.0,0.9889,0.0111,0.0,0.9889,0.0111
709,gru,1100,1600,2e-05,0.98722,0.01276,2e-05,0.98722,0.01276
710,gru,1200,1300,0.02988,0.97012,0.0,0.02988,0.97012,0.0
711,gru,1200,1400,0.06824,0.93176,0.0,0.06824,0.93176,0.0
712,gru,1200,1500,0.00382,0.99618,0.0,0.00382,0.99618,0.0
713,gru,1200,1600,0.06212,0.93788,0.0,0.06212,0.93788,0.0
714,gru,1300,1400,0.00316,0.99664,0.0002,0.00316,0.99664,0.0002
715,gru,1300,1500,0.0,0.99982,0.00018,0.0,0.99982,0.00018
716,gru,1300,1600,0.01518,0.98244,0.00238,0.01518,0.98244,0.00238
717,gru,1400,1500,0.00126,0.96288,0.03586,0.00126,0.96288,0.03586
718,gru,1400,1600,0.00234,0.99168,0.00598,0.00234,0.99168,0.00598
719,gru,1500,1600,0.0148,0.98514,6e-05,0.0148,0.98514,6e-05
