index,model_name,embedding_type,embedding_dim,vocab_size,max_seq_length,use_punct,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,train_loss_std,train_acc_std,val_loss_std,val_acc_std,test_loss_std,test_acc_std,precision_micro_std,recall_micro_std,f1_micro_std,precision_macro_std,recall_macro_std,f1_macro_std,precision_weighted_std,recall_weighted_std,f1_weighted_std
10,cnn,glove,100,10000,128,True,0.7743030129999999,75.7300733,0.8520687170000001,74.59062329999999,0.9122489509999999,71.71207700000001,0.7183868595243932,0.7183868595243932,0.7183868595243932,0.4373172771920156,0.34399847541331263,0.4373172771920156,0.6886998538651854,0.7183868595243932,0.6892019051730436,0.001525701036522423,0.04779260137545878,0.011179878158032201,0.2494970924052532,0.015568516658593318,0.3713932503966951,0.003822597954131285,0.003822597954131285,0.003822597954131292,0.031987558007282,0.018523279140885366,0.031987558007282,0.007795283915055906,0.003822597954131285,0.005749110707932692
11,cnn,glove,150,10000,128,True,0.783437815,75.54770640000001,0.851501367,74.5451592,0.9175267970000001,71.4334322,0.7156165726893846,0.7156165726893846,0.7156165726893846,0.4359984694036845,0.3325622940042657,0.4359984694036845,0.68530465000016,0.7156165726893846,0.6849748258068175,0.0015944507411383589,0.037863237811895115,0.008928614876740796,0.13088189122071156,0.014586413931317536,0.5280090951726717,0.005323689621607362,0.005323689621607362,0.005323689621607413,0.03223526096912423,0.018402808871873295,0.03223526096912423,0.009322623336864962,0.005323689621607362,0.005682162024052575
12,cnn,glove,200,10000,128,True,0.7923792810000001,75.3515649,0.8506409030000001,74.4803259,0.9245354389999999,71.6795248,0.7179210590831087,0.7179210590831087,0.7179210590831087,0.45900533422460177,0.340411998096548,0.45900533422460177,0.6913864851449808,0.7179210590831087,0.6871869748464616,0.0024283908954031144,0.06293539082344835,0.012263298179615325,0.22272711809169843,0.014498076318382864,0.5144432688726698,0.005264656219737045,0.005264656219737045,0.005264656219737028,0.028253082900420508,0.0142547042670781,0.028253082900420508,0.010131430902023888,0.005264656219737045,0.005202566194153895
13,cnn,glove,250,10000,128,True,0.7967584660000001,75.27256129999999,0.847805081,74.41651850000001,0.919874257,71.39616079999999,0.7152978671242952,0.7152978671242952,0.7152978671242952,0.4316063793753079,0.33702567313491283,0.4316063793753079,0.684402655634677,0.7152978671242952,0.6847465456793331,0.00216967568872604,0.06877728690175695,0.004276507584639202,0.1727716917046886,0.013601493106088705,0.3025246938272804,0.0029691248204472206,0.0029691248204472206,0.002969124820447252,0.025167976464817467,0.016913910811826496,0.025167976464817467,0.004013479830528452,0.0029691248204472206,0.003602846748588773
14,cnn,glove,300,10000,128,True,0.8032652499999999,75.141966,0.851405553,74.4083034,0.9292270309999999,71.2459328,0.7139004658004413,0.7139004658004413,0.7139004658004413,0.4472839886350749,0.3297835658091531,0.4472839886350749,0.6843316093664508,0.7139004658004413,0.6819664470105431,0.001955466518176956,0.05751006713031129,0.010430432418125827,0.20023429247880759,0.016685820390018057,0.45316824385720667,0.004608277250918247,0.004608277250918247,0.004608277250918245,0.028280317804964167,0.01674664783664746,0.028280317804964167,0.011838521514145299,0.004608277250918247,0.0075004873387233
15,cnn,numberbatch,100,10000,128,True,0.7689169449999999,75.93335900000001,0.8491187929999999,74.59300449999999,0.916816632,71.73828239999999,0.7187055650894826,0.7187055650894826,0.7187055650894828,0.44701021855267475,0.34132580240575483,0.44701021855267475,0.6876212158561417,0.7187055650894826,0.6887806002160731,0.001740236580661457,0.06482566415308898,0.005800701428425252,0.15776696142464827,0.013769144384531844,0.43960132903555094,0.004232401017996528,0.004232401017996528,0.00423240101799648,0.032449430887307826,0.020454118827826884,0.032449430887307826,0.00700118518566654,0.004232401017996528,0.004952179060064358
16,cnn,numberbatch,150,10000,128,True,0.7804836510000001,75.66200410000002,0.85649441,74.3707991,0.9087519610000001,71.430829,0.7158126991909781,0.7158126991909781,0.7158126991909781,0.45809791333880756,0.34787660679110216,0.45809791333880756,0.6865604925126033,0.7158126991909781,0.6857680564608846,0.0031025933584680546,0.07945357809780677,0.00969136256297903,0.21995747615464784,0.007061866433551458,0.5569100713881503,0.005545850373620941,0.005545850373620941,0.005545850373620935,0.048724829617546955,0.01766598409152076,0.048724829617546955,0.009209124269883089,0.005545850373620941,0.005235100623228282
17,cnn,numberbatch,200,10000,128,True,0.788679819,75.4668506,0.8546601329999998,74.2675506,0.917885276,71.26009300000001,0.7138759499877422,0.7138759499877422,0.7138759499877422,0.4334381136171612,0.32685649391183413,0.4334381136171612,0.6821652154686657,0.7138759499877422,0.6823688683604205,0.0018255691970418186,0.04892339337780687,0.010514689150403985,0.3021978283017056,0.006824262867980201,0.356977335092237,0.0034486157468730638,0.0034486157468730638,0.003448615746873044,0.04248170961337099,0.018703894974561677,0.04248170961337099,0.006703057019164477,0.0034486157468730638,0.00302823131004189
18,cnn,numberbatch,250,10000,128,True,0.795831949,75.314815,0.8525619790000001,74.29408689999998,0.920429432,71.4386412,0.7156410885020839,0.7156410885020839,0.7156410885020839,0.44491153719899834,0.33422594761118535,0.44491153719899834,0.6857265645278596,0.7156410885020839,0.6841800179404248,0.0019943865172107906,0.049005121337806226,0.005754399727562006,0.20356106392401677,0.015477220873650135,0.4578240869775746,0.0045754823657778694,0.0045754823657778694,0.0045754823657779015,0.03976216999448656,0.022414737073810587,0.03976216999448656,0.006703801177953485,0.0045754823657778694,0.005305587429268192
19,cnn,numberbatch,300,10000,128,True,0.802376926,75.17381300000002,0.8524930420000001,74.22789900000001,0.9353020010000002,71.00732479999999,0.7114488845305221,0.7114488845305221,0.7114488845305221,0.44457365505942603,0.33594057054585474,0.44457365505942603,0.6827331444108696,0.7114488845305221,0.6784501372131104,0.0017588059094624422,0.03396177625245697,0.006497612654360555,0.21896783022322427,0.0118917606606801,0.5775294963589543,0.005735512673160613,0.005735512673160613,0.00573551267316059,0.033451068676931074,0.027248668326237294,0.033451068676931074,0.00865884976161262,0.005735512673160613,0.0080632298634411
20,cnn,random,100,10000,128,True,0.952361496,71.04196979999999,0.8918915920000001,72.30202040000002,1.013178006,69.92594629999999,0.7007845060063741,0.7007845060063741,0.7007845060063741,0.38301886560972515,0.2721227553301623,0.38301886560972515,0.6704686010074845,0.7007845060063741,0.6625531792054585,0.002627165143619419,0.08583135299825495,0.005114662827205342,0.08130563071139076,0.014048182834829745,0.5730527930137871,0.005645442761457532,0.005645442761457532,0.005645442761457532,0.032385973495109764,0.022408984975532523,0.032385973495109764,0.009730940257075757,0.005645442761457532,0.008712282462771927
21,cnn,random,150,10000,128,True,0.9568488820000001,71.0822022,0.889449809,72.5112029,1.0113718960000002,69.49902560000001,0.6964697229713166,0.6964697229713166,0.6964697229713166,0.40292293396772455,0.2733909410447154,0.40292293396772455,0.6659056889582635,0.6964697229713166,0.6567124918414369,0.002772057406916433,0.07174078586875655,0.004880872015685235,0.13661296353360078,0.007195916184409674,0.818561140318277,0.008361333877784228,0.008361333877784228,0.008361333877784228,0.030195146643183197,0.01984889259878302,0.030195146643183197,0.008296566373104736,0.008361333877784228,0.013767304290014227
22,cnn,random,200,10000,128,True,0.961763399,70.98468410000001,0.899396486,72.4859737,1.0104174,70.04297070000001,0.702181907330228,0.702181907330228,0.702181907330228,0.35905660864023875,0.275821126963614,0.35905660864023875,0.6623555178118298,0.702181907330228,0.665228602385368,0.0023377403836774887,0.06216186096428927,0.004753644139600657,0.137393723568478,0.006897020849774309,0.4239779601431225,0.004208032110296104,0.004208032110296104,0.004208032110296104,0.022962789779354762,0.009231896344870805,0.022962789779354762,0.004833017211189596,0.004208032110296104,0.005254404387494976
23,cnn,random,250,10000,128,True,0.9644746340000001,71.0281755,0.8941245780000001,72.6826936,1.0270135599999999,69.30452600000001,0.6946555528315763,0.6946555528315763,0.6946555528315763,0.35042864622869496,0.2575297798417785,0.35042864622869496,0.6585302824531147,0.6946555528315763,0.6542546059640858,0.004211382150590859,0.09759761137360462,0.006765669205781645,0.21726389719632144,0.02170213559287553,0.7730862612136704,0.007957679902041484,0.007957679902041484,0.007957679902041484,0.02741502602038806,0.014008851277275547,0.02741502602038806,0.004779693146330119,0.007957679902041484,0.01083424964727692
24,cnn,random,300,10000,128,True,0.9703533799999999,70.91922170000001,0.911695628,72.0592557,1.03422316,69.5498051,0.6972297131649915,0.6972297131649915,0.6972297131649915,0.33779902777067244,0.25355436592047703,0.33779902777067244,0.6594256435138472,0.6972297131649915,0.6577733023812053,0.0032386542018251765,0.10157386880060092,0.004971627042635232,0.16271755060092893,0.020617636429318333,0.49108198579993906,0.005121660412190024,0.005121660412190024,0.005121660412190024,0.027693159655880397,0.018065489409662412,0.027693159655880397,0.006674317052340666,0.005121660412190024,0.006602542980320165
25,cnn,word2vec,100,10000,128,True,0.77204442,75.8023281,0.8488522680000001,74.58588470000001,0.9244025390000001,71.4125992,0.7155185094385879,0.7155185094385879,0.7155185094385879,0.434002863373211,0.3281482621969703,0.434002863373211,0.6883629443231558,0.7155185094385879,0.6859924123611039,0.0014955708660277592,0.05612882390527047,0.010698224589278351,0.20307054026949886,0.014553217006028836,0.6555739986803454,0.00651729312408188,0.00651729312408188,0.006517293124081895,0.023641450411521603,0.02027307716967717,0.023641450411521603,0.010780918887504685,0.00651729312408188,0.008532181761239212
