index,model_name,model_A,model_B,P({a} > {b}),P({a} == {b}),P({b} > {a}),left,within,right
0,cnn,deps-100,deps-150,0.0,0.99998,2e-05,0.0,0.99998,2e-05
1,cnn,deps-100,deps-200,2e-05,0.99998,0.0,2e-05,0.99998,0.0
2,cnn,deps-100,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
3,cnn,deps-100,glove-200,0.0,1.0,0.0,0.0,1.0,0.0
4,cnn,deps-100,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
5,cnn,deps-100,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
6,cnn,deps-100,numberbatch-250,0.0003,0.9997,0.0,0.0003,0.9997,0.0
7,cnn,deps-100,numberbatch-300,0.00014,0.99986,0.0,0.00014,0.99986,0.0
8,cnn,deps-150,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
9,cnn,deps-150,glove-200,0.0,0.99998,2e-05,0.0,0.99998,2e-05
10,cnn,deps-150,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
11,cnn,deps-150,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
12,cnn,deps-200,deps-150,0.0,0.99938,0.00062,0.0,0.99938,0.00062
13,cnn,deps-200,glove-150,0.0,0.99976,0.00024,0.0,0.99976,0.00024
14,cnn,deps-200,glove-200,0.0,0.99994,6e-05,0.0,0.99994,6e-05
15,cnn,deps-200,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
16,cnn,deps-200,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
17,cnn,deps-250,deps-100,0.0,0.99982,0.00018,0.0,0.99982,0.00018
18,cnn,deps-250,deps-150,0.0,0.99792,0.00208,0.0,0.99792,0.00208
19,cnn,deps-250,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
20,cnn,deps-250,glove-150,0.0,0.99986,0.00014,0.0,0.99986,0.00014
21,cnn,deps-250,glove-200,0.0,0.9927,0.0073,0.0,0.9927,0.0073
22,cnn,deps-250,glove-250,0.0,0.99978,0.00022,0.0,0.99978,0.00022
23,cnn,deps-250,glove-300,0.0,0.9998,0.0002,0.0,0.9998,0.0002
24,cnn,deps-250,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
25,cnn,deps-250,numberbatch-300,0.0,0.99996,4e-05,0.0,0.99996,4e-05
26,cnn,deps-300,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
27,cnn,deps-300,deps-150,0.0,0.99838,0.00162,0.0,0.99838,0.00162
28,cnn,deps-300,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
29,cnn,deps-300,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
30,cnn,deps-300,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
31,cnn,deps-300,glove-200,0.0,0.9999,0.0001,0.0,0.9999,0.0001
32,cnn,deps-300,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
33,cnn,deps-300,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
34,cnn,deps-300,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
35,cnn,deps-300,numberbatch-300,0.0,0.99998,2e-05,0.0,0.99998,2e-05
36,cnn,fasttext-100,deps-100,0.00158,0.99842,0.0,0.00158,0.99842,0.0
37,cnn,fasttext-100,deps-150,0.00332,0.99668,0.0,0.00332,0.99668,0.0
38,cnn,fasttext-100,deps-200,0.01852,0.98148,0.0,0.01852,0.98148,0.0
39,cnn,fasttext-100,deps-250,0.06452,0.93548,0.0,0.06452,0.93548,0.0
40,cnn,fasttext-100,deps-300,0.02108,0.97892,0.0,0.02108,0.97892,0.0
41,cnn,fasttext-100,glove-150,8e-05,0.99992,0.0,8e-05,0.99992,0.0
42,cnn,fasttext-100,glove-200,0.00064,0.99936,0.0,0.00064,0.99936,0.0
43,cnn,fasttext-100,glove-250,0.00036,0.99964,0.0,0.00036,0.99964,0.0
44,cnn,fasttext-100,glove-300,2e-05,0.99998,0.0,2e-05,0.99998,0.0
45,cnn,fasttext-100,numberbatch-250,0.05196,0.94804,0.0,0.05196,0.94804,0.0
46,cnn,fasttext-100,numberbatch-300,0.06678,0.93322,0.0,0.06678,0.93322,0.0
47,cnn,fasttext-100,word2vec-300,0.05372,0.94628,0.0,0.05372,0.94628,0.0
48,cnn,fasttext-150,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
49,cnn,fasttext-150,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
50,cnn,fasttext-150,deps-200,0.0078,0.9922,0.0,0.0078,0.9922,0.0
51,cnn,fasttext-150,deps-250,0.0603,0.9397,0.0,0.0603,0.9397,0.0
52,cnn,fasttext-150,deps-300,0.0054,0.9946,0.0,0.0054,0.9946,0.0
53,cnn,fasttext-150,fasttext-100,0.0,1.0,0.0,0.0,1.0,0.0
54,cnn,fasttext-150,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
55,cnn,fasttext-150,glove-200,0.0,1.0,0.0,0.0,1.0,0.0
56,cnn,fasttext-150,glove-250,0.00026,0.99974,0.0,0.00026,0.99974,0.0
57,cnn,fasttext-150,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
58,cnn,fasttext-150,numberbatch-100,0.0,1.0,0.0,0.0,1.0,0.0
59,cnn,fasttext-150,numberbatch-150,0.00016,0.99984,0.0,0.00016,0.99984,0.0
60,cnn,fasttext-150,numberbatch-200,0.02746,0.97254,0.0,0.02746,0.97254,0.0
61,cnn,fasttext-150,numberbatch-250,0.00788,0.99212,0.0,0.00788,0.99212,0.0
62,cnn,fasttext-150,numberbatch-300,0.06822,0.93178,0.0,0.06822,0.93178,0.0
63,cnn,fasttext-150,word2vec-100,0.0,1.0,0.0,0.0,1.0,0.0
64,cnn,fasttext-150,word2vec-150,4e-05,0.99996,0.0,4e-05,0.99996,0.0
65,cnn,fasttext-150,word2vec-200,0.0,1.0,0.0,0.0,1.0,0.0
66,cnn,fasttext-150,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
67,cnn,fasttext-150,word2vec-300,0.01366,0.98634,0.0,0.01366,0.98634,0.0
68,cnn,fasttext-200,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
69,cnn,fasttext-200,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
70,cnn,fasttext-200,deps-200,0.00018,0.99982,0.0,0.00018,0.99982,0.0
71,cnn,fasttext-200,deps-250,0.02078,0.97922,0.0,0.02078,0.97922,0.0
72,cnn,fasttext-200,deps-300,0.00508,0.99492,0.0,0.00508,0.99492,0.0
73,cnn,fasttext-200,fasttext-100,0.0,0.99898,0.00102,0.0,0.99898,0.00102
74,cnn,fasttext-200,fasttext-150,0.0,1.0,0.0,0.0,1.0,0.0
75,cnn,fasttext-200,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
76,cnn,fasttext-200,glove-200,0.0,1.0,0.0,0.0,1.0,0.0
77,cnn,fasttext-200,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
78,cnn,fasttext-200,glove-300,4e-05,0.99996,0.0,4e-05,0.99996,0.0
79,cnn,fasttext-200,numberbatch-100,0.0,1.0,0.0,0.0,1.0,0.0
80,cnn,fasttext-200,numberbatch-150,0.00024,0.99976,0.0,0.00024,0.99976,0.0
81,cnn,fasttext-200,numberbatch-200,0.03094,0.96906,0.0,0.03094,0.96906,0.0
82,cnn,fasttext-200,numberbatch-250,0.00302,0.99698,0.0,0.00302,0.99698,0.0
83,cnn,fasttext-200,numberbatch-300,0.0242,0.9758,0.0,0.0242,0.9758,0.0
84,cnn,fasttext-200,word2vec-100,0.0,1.0,0.0,0.0,1.0,0.0
85,cnn,fasttext-200,word2vec-150,2e-05,0.99998,0.0,2e-05,0.99998,0.0
86,cnn,fasttext-200,word2vec-200,0.0,1.0,0.0,0.0,1.0,0.0
87,cnn,fasttext-200,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
88,cnn,fasttext-200,word2vec-300,0.0045,0.9955,0.0,0.0045,0.9955,0.0
89,cnn,fasttext-250,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
90,cnn,fasttext-250,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
91,cnn,fasttext-250,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
92,cnn,fasttext-250,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
93,cnn,fasttext-250,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
94,cnn,fasttext-250,fasttext-100,0.0,0.9993,0.0007,0.0,0.9993,0.0007
95,cnn,fasttext-250,fasttext-150,0.0,1.0,0.0,0.0,1.0,0.0
96,cnn,fasttext-250,fasttext-200,0.0,1.0,0.0,0.0,1.0,0.0
97,cnn,fasttext-250,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
98,cnn,fasttext-250,glove-200,0.0,1.0,0.0,0.0,1.0,0.0
99,cnn,fasttext-250,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
100,cnn,fasttext-250,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
101,cnn,fasttext-250,numberbatch-100,0.0,0.99998,2e-05,0.0,0.99998,2e-05
102,cnn,fasttext-250,numberbatch-150,0.0,1.0,0.0,0.0,1.0,0.0
103,cnn,fasttext-250,numberbatch-200,0.0,1.0,0.0,0.0,1.0,0.0
104,cnn,fasttext-250,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
105,cnn,fasttext-250,numberbatch-300,2e-05,0.99998,0.0,2e-05,0.99998,0.0
106,cnn,fasttext-250,word2vec-100,0.0,0.99824,0.00176,0.0,0.99824,0.00176
107,cnn,fasttext-250,word2vec-150,0.0,1.0,0.0,0.0,1.0,0.0
108,cnn,fasttext-250,word2vec-200,0.0,1.0,0.0,0.0,1.0,0.0
109,cnn,fasttext-250,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
110,cnn,fasttext-250,word2vec-300,0.0,1.0,0.0,0.0,1.0,0.0
111,cnn,fasttext-300,deps-100,0.0,0.99998,2e-05,0.0,0.99998,2e-05
112,cnn,fasttext-300,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
113,cnn,fasttext-300,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
114,cnn,fasttext-300,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
115,cnn,fasttext-300,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
116,cnn,fasttext-300,fasttext-100,0.0,0.99134,0.00866,0.0,0.99134,0.00866
117,cnn,fasttext-300,fasttext-150,0.0,0.99974,0.00026,0.0,0.99974,0.00026
118,cnn,fasttext-300,fasttext-200,0.0,1.0,0.0,0.0,1.0,0.0
119,cnn,fasttext-300,fasttext-250,0.0,1.0,0.0,0.0,1.0,0.0
120,cnn,fasttext-300,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
121,cnn,fasttext-300,glove-200,0.0,1.0,0.0,0.0,1.0,0.0
122,cnn,fasttext-300,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
123,cnn,fasttext-300,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
124,cnn,fasttext-300,numberbatch-100,0.0,0.99928,0.00072,0.0,0.99928,0.00072
125,cnn,fasttext-300,numberbatch-150,4e-05,0.99996,0.0,4e-05,0.99996,0.0
126,cnn,fasttext-300,numberbatch-200,0.0,1.0,0.0,0.0,1.0,0.0
127,cnn,fasttext-300,numberbatch-250,8e-05,0.99992,0.0,8e-05,0.99992,0.0
128,cnn,fasttext-300,numberbatch-300,0.00086,0.99914,0.0,0.00086,0.99914,0.0
129,cnn,fasttext-300,word2vec-100,0.0,0.99996,4e-05,0.0,0.99996,4e-05
130,cnn,fasttext-300,word2vec-150,0.0,1.0,0.0,0.0,1.0,0.0
131,cnn,fasttext-300,word2vec-200,0.0,0.99996,4e-05,0.0,0.99996,4e-05
132,cnn,fasttext-300,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
133,cnn,fasttext-300,word2vec-300,4e-05,0.99996,0.0,4e-05,0.99996,0.0
134,cnn,glove-100,deps-100,0.00048,0.99952,0.0,0.00048,0.99952,0.0
135,cnn,glove-100,deps-150,8e-05,0.99992,0.0,8e-05,0.99992,0.0
136,cnn,glove-100,deps-200,0.06708,0.9329,2e-05,0.06708,0.9329,2e-05
137,cnn,glove-100,deps-250,0.05384,0.94616,0.0,0.05384,0.94616,0.0
138,cnn,glove-100,deps-300,0.0653,0.9347,0.0,0.0653,0.9347,0.0
139,cnn,glove-100,fasttext-100,0.00028,0.99912,0.0006,0.00028,0.99912,0.0006
140,cnn,glove-100,fasttext-150,0.0,1.0,0.0,0.0,1.0,0.0
141,cnn,glove-100,fasttext-200,0.0,1.0,0.0,0.0,1.0,0.0
142,cnn,glove-100,fasttext-250,0.00016,0.99984,0.0,0.00016,0.99984,0.0
143,cnn,glove-100,fasttext-300,0.00066,0.99934,0.0,0.00066,0.99934,0.0
144,cnn,glove-100,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
145,cnn,glove-100,glove-200,0.00054,0.99924,0.00022,0.00054,0.99924,0.00022
146,cnn,glove-100,glove-250,0.0002,0.9998,0.0,0.0002,0.9998,0.0
147,cnn,glove-100,glove-300,0.00308,0.99692,0.0,0.00308,0.99692,0.0
148,cnn,glove-100,numberbatch-100,2e-05,0.99998,0.0,2e-05,0.99998,0.0
149,cnn,glove-100,numberbatch-150,0.02136,0.97864,0.0,0.02136,0.97864,0.0
150,cnn,glove-100,numberbatch-200,0.06584,0.93416,0.0,0.06584,0.93416,0.0
151,cnn,glove-100,numberbatch-250,0.0115,0.9885,0.0,0.0115,0.9885,0.0
152,cnn,glove-100,numberbatch-300,0.053,0.947,0.0,0.053,0.947,0.0
153,cnn,glove-100,word2vec-100,0.0,0.9999,0.0001,0.0,0.9999,0.0001
154,cnn,glove-100,word2vec-150,0.00082,0.99918,0.0,0.00082,0.99918,0.0
155,cnn,glove-100,word2vec-200,0.00056,0.99944,0.0,0.00056,0.99944,0.0
156,cnn,glove-100,word2vec-250,0.00016,0.99984,0.0,0.00016,0.99984,0.0
157,cnn,glove-100,word2vec-300,0.00096,0.99904,0.0,0.00096,0.99904,0.0
158,cnn,glove-200,glove-150,0.0,0.99994,6e-05,0.0,0.99994,6e-05
159,cnn,glove-200,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
160,cnn,glove-250,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
161,cnn,glove-300,glove-150,0.0,0.99994,6e-05,0.0,0.99994,6e-05
162,cnn,glove-300,glove-200,0.0,1.0,0.0,0.0,1.0,0.0
163,cnn,glove-300,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
164,cnn,numberbatch-100,deps-100,0.00048,0.99952,0.0,0.00048,0.99952,0.0
165,cnn,numberbatch-100,deps-150,2e-05,0.99998,0.0,2e-05,0.99998,0.0
166,cnn,numberbatch-100,deps-200,0.00204,0.99796,0.0,0.00204,0.99796,0.0
167,cnn,numberbatch-100,deps-250,0.02282,0.97718,0.0,0.02282,0.97718,0.0
168,cnn,numberbatch-100,deps-300,0.0161,0.9839,0.0,0.0161,0.9839,0.0
169,cnn,numberbatch-100,fasttext-100,0.0,0.99998,2e-05,0.0,0.99998,2e-05
170,cnn,numberbatch-100,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
171,cnn,numberbatch-100,glove-200,6e-05,0.99994,0.0,6e-05,0.99994,0.0
172,cnn,numberbatch-100,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
173,cnn,numberbatch-100,glove-300,0.00066,0.99934,0.0,0.00066,0.99934,0.0
174,cnn,numberbatch-100,numberbatch-250,0.00508,0.99492,0.0,0.00508,0.99492,0.0
175,cnn,numberbatch-100,numberbatch-300,0.04068,0.95932,0.0,0.04068,0.95932,0.0
176,cnn,numberbatch-100,word2vec-100,0.0,1.0,0.0,0.0,1.0,0.0
177,cnn,numberbatch-100,word2vec-150,0.0016,0.9984,0.0,0.0016,0.9984,0.0
178,cnn,numberbatch-100,word2vec-200,2e-05,0.99998,0.0,2e-05,0.99998,0.0
179,cnn,numberbatch-100,word2vec-250,0.00326,0.99674,0.0,0.00326,0.99674,0.0
180,cnn,numberbatch-100,word2vec-300,0.00752,0.99248,0.0,0.00752,0.99248,0.0
181,cnn,numberbatch-150,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
182,cnn,numberbatch-150,deps-150,0.0,0.99998,2e-05,0.0,0.99998,2e-05
183,cnn,numberbatch-150,deps-200,0.0,0.99998,2e-05,0.0,0.99998,2e-05
184,cnn,numberbatch-150,deps-250,0.0004,0.9996,0.0,0.0004,0.9996,0.0
185,cnn,numberbatch-150,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
186,cnn,numberbatch-150,fasttext-100,0.0,0.99212,0.00788,0.0,0.99212,0.00788
187,cnn,numberbatch-150,glove-150,0.0,0.99994,6e-05,0.0,0.99994,6e-05
188,cnn,numberbatch-150,glove-200,0.0,1.0,0.0,0.0,1.0,0.0
189,cnn,numberbatch-150,glove-250,0.0,0.99998,2e-05,0.0,0.99998,2e-05
190,cnn,numberbatch-150,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
191,cnn,numberbatch-150,numberbatch-100,0.0,1.0,0.0,0.0,1.0,0.0
192,cnn,numberbatch-150,numberbatch-250,4e-05,0.99996,0.0,4e-05,0.99996,0.0
193,cnn,numberbatch-150,numberbatch-300,0.00192,0.99808,0.0,0.00192,0.99808,0.0
194,cnn,numberbatch-150,word2vec-100,0.0,0.99994,6e-05,0.0,0.99994,6e-05
195,cnn,numberbatch-150,word2vec-150,0.0,1.0,0.0,0.0,1.0,0.0
196,cnn,numberbatch-150,word2vec-200,0.0,1.0,0.0,0.0,1.0,0.0
197,cnn,numberbatch-150,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
198,cnn,numberbatch-150,word2vec-300,0.0,1.0,0.0,0.0,1.0,0.0
199,cnn,numberbatch-200,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
200,cnn,numberbatch-200,deps-150,0.0,0.99894,0.00106,0.0,0.99894,0.00106
201,cnn,numberbatch-200,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
202,cnn,numberbatch-200,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
203,cnn,numberbatch-200,deps-300,0.0,0.99994,6e-05,0.0,0.99994,6e-05
204,cnn,numberbatch-200,fasttext-100,0.0,0.97006,0.02994,0.0,0.97006,0.02994
205,cnn,numberbatch-200,glove-150,0.0,0.97336,0.02664,0.0,0.97336,0.02664
206,cnn,numberbatch-200,glove-200,4e-05,0.99374,0.00622,4e-05,0.99374,0.00622
207,cnn,numberbatch-200,glove-250,0.0,0.99952,0.00048,0.0,0.99952,0.00048
208,cnn,numberbatch-200,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
209,cnn,numberbatch-200,numberbatch-100,0.0,0.96068,0.03932,0.0,0.96068,0.03932
210,cnn,numberbatch-200,numberbatch-150,0.0,1.0,0.0,0.0,1.0,0.0
211,cnn,numberbatch-200,numberbatch-250,0.0001,0.99988,2e-05,0.0001,0.99988,2e-05
212,cnn,numberbatch-200,numberbatch-300,0.00148,0.99828,0.00024,0.00148,0.99828,0.00024
213,cnn,numberbatch-200,word2vec-100,0.0,0.95738,0.04262,0.0,0.95738,0.04262
214,cnn,numberbatch-200,word2vec-150,0.0,1.0,0.0,0.0,1.0,0.0
215,cnn,numberbatch-200,word2vec-200,0.0,0.99942,0.00058,0.0,0.99942,0.00058
216,cnn,numberbatch-200,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
217,cnn,numberbatch-200,word2vec-300,2e-05,0.99998,0.0,2e-05,0.99998,0.0
218,cnn,numberbatch-250,deps-150,0.0,0.99994,6e-05,0.0,0.99994,6e-05
219,cnn,numberbatch-250,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
220,cnn,numberbatch-250,glove-150,0.0,0.99914,0.00086,0.0,0.99914,0.00086
221,cnn,numberbatch-250,glove-200,0.0,0.99866,0.00134,0.0,0.99866,0.00134
222,cnn,numberbatch-250,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
223,cnn,numberbatch-250,glove-300,0.0,0.99936,0.00064,0.0,0.99936,0.00064
224,cnn,numberbatch-300,deps-150,2e-05,0.99144,0.00854,2e-05,0.99144,0.00854
225,cnn,numberbatch-300,deps-200,2e-05,0.99998,0.0,2e-05,0.99998,0.0
226,cnn,numberbatch-300,glove-150,0.0,0.93092,0.06908,0.0,0.93092,0.06908
227,cnn,numberbatch-300,glove-200,0.0,0.99568,0.00432,0.0,0.99568,0.00432
228,cnn,numberbatch-300,glove-250,0.0,0.99984,0.00016,0.0,0.99984,0.00016
229,cnn,numberbatch-300,glove-300,2e-05,0.99872,0.00126,2e-05,0.99872,0.00126
230,cnn,numberbatch-300,numberbatch-250,0.0,0.99998,2e-05,0.0,0.99998,2e-05
231,cnn,word2vec-100,deps-100,0.0001,0.9999,0.0,0.0001,0.9999,0.0
232,cnn,word2vec-100,deps-150,0.00078,0.99922,0.0,0.00078,0.99922,0.0
233,cnn,word2vec-100,deps-200,0.00084,0.99916,0.0,0.00084,0.99916,0.0
234,cnn,word2vec-100,deps-250,0.0229,0.9771,0.0,0.0229,0.9771,0.0
235,cnn,word2vec-100,deps-300,0.00052,0.99948,0.0,0.00052,0.99948,0.0
236,cnn,word2vec-100,fasttext-100,6e-05,0.99974,0.0002,6e-05,0.99974,0.0002
237,cnn,word2vec-100,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
238,cnn,word2vec-100,glove-200,2e-05,0.99998,0.0,2e-05,0.99998,0.0
239,cnn,word2vec-100,glove-250,4e-05,0.99996,0.0,4e-05,0.99996,0.0
240,cnn,word2vec-100,glove-300,0.00012,0.99988,0.0,0.00012,0.99988,0.0
241,cnn,word2vec-100,numberbatch-250,0.01284,0.98716,0.0,0.01284,0.98716,0.0
242,cnn,word2vec-100,numberbatch-300,0.05346,0.94654,0.0,0.05346,0.94654,0.0
243,cnn,word2vec-100,word2vec-250,8e-05,0.99992,0.0,8e-05,0.99992,0.0
244,cnn,word2vec-100,word2vec-300,0.01134,0.98866,0.0,0.01134,0.98866,0.0
245,cnn,word2vec-150,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
246,cnn,word2vec-150,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
247,cnn,word2vec-150,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
248,cnn,word2vec-150,deps-250,0.00036,0.99964,0.0,0.00036,0.99964,0.0
249,cnn,word2vec-150,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
250,cnn,word2vec-150,fasttext-100,0.0,0.99958,0.00042,0.0,0.99958,0.00042
251,cnn,word2vec-150,glove-150,0.0,0.9999,0.0001,0.0,0.9999,0.0001
252,cnn,word2vec-150,glove-200,0.0,1.0,0.0,0.0,1.0,0.0
253,cnn,word2vec-150,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
254,cnn,word2vec-150,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
255,cnn,word2vec-150,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
256,cnn,word2vec-150,numberbatch-300,0.00036,0.99964,0.0,0.00036,0.99964,0.0
257,cnn,word2vec-150,word2vec-100,0.0,0.99996,4e-05,0.0,0.99996,4e-05
258,cnn,word2vec-150,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
259,cnn,word2vec-150,word2vec-300,4e-05,0.99996,0.0,4e-05,0.99996,0.0
260,cnn,word2vec-200,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
261,cnn,word2vec-200,deps-150,0.0,0.99998,2e-05,0.0,0.99998,2e-05
262,cnn,word2vec-200,deps-200,0.00026,0.99974,0.0,0.00026,0.99974,0.0
263,cnn,word2vec-200,deps-250,0.00018,0.99982,0.0,0.00018,0.99982,0.0
264,cnn,word2vec-200,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
265,cnn,word2vec-200,fasttext-100,0.0,0.99958,0.00042,0.0,0.99958,0.00042
266,cnn,word2vec-200,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
267,cnn,word2vec-200,glove-200,0.0,1.0,0.0,0.0,1.0,0.0
268,cnn,word2vec-200,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
269,cnn,word2vec-200,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
270,cnn,word2vec-200,numberbatch-250,0.0001,0.9999,0.0,0.0001,0.9999,0.0
271,cnn,word2vec-200,numberbatch-300,0.0001,0.9999,0.0,0.0001,0.9999,0.0
272,cnn,word2vec-200,word2vec-100,0.0,1.0,0.0,0.0,1.0,0.0
273,cnn,word2vec-200,word2vec-150,0.0,1.0,0.0,0.0,1.0,0.0
274,cnn,word2vec-200,word2vec-250,0.0,1.0,0.0,0.0,1.0,0.0
275,cnn,word2vec-200,word2vec-300,0.0,1.0,0.0,0.0,1.0,0.0
276,cnn,word2vec-250,deps-100,0.0,1.0,0.0,0.0,1.0,0.0
277,cnn,word2vec-250,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
278,cnn,word2vec-250,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
279,cnn,word2vec-250,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
280,cnn,word2vec-250,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
281,cnn,word2vec-250,fasttext-100,0.0,0.98962,0.01038,0.0,0.98962,0.01038
282,cnn,word2vec-250,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
283,cnn,word2vec-250,glove-200,0.0,1.0,0.0,0.0,1.0,0.0
284,cnn,word2vec-250,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
285,cnn,word2vec-250,glove-300,0.0,1.0,0.0,0.0,1.0,0.0
286,cnn,word2vec-250,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
287,cnn,word2vec-250,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
288,cnn,word2vec-250,word2vec-300,0.0,1.0,0.0,0.0,1.0,0.0
289,cnn,word2vec-300,deps-100,0.0,0.99992,8e-05,0.0,0.99992,8e-05
290,cnn,word2vec-300,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
291,cnn,word2vec-300,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
292,cnn,word2vec-300,deps-250,0.0,1.0,0.0,0.0,1.0,0.0
293,cnn,word2vec-300,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
294,cnn,word2vec-300,glove-150,0.0,0.99988,0.00012,0.0,0.99988,0.00012
295,cnn,word2vec-300,glove-200,0.0,0.99956,0.00044,0.0,0.99956,0.00044
296,cnn,word2vec-300,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
297,cnn,word2vec-300,glove-300,0.0,0.99996,4e-05,0.0,0.99996,4e-05
298,cnn,word2vec-300,numberbatch-250,0.0,1.0,0.0,0.0,1.0,0.0
299,cnn,word2vec-300,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
300,text cnn,deps-100,deps-150,0.0,1.0,0.0,0.0,1.0,0.0
301,text cnn,deps-100,deps-200,0.0,0.99846,0.00154,0.0,0.99846,0.00154
302,text cnn,deps-100,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
303,text cnn,deps-100,glove-200,0.00098,0.99902,0.0,0.00098,0.99902,0.0
304,text cnn,deps-100,glove-250,0.0,1.0,0.0,0.0,1.0,0.0
305,text cnn,deps-100,glove-300,0.0,0.99934,0.00066,0.0,0.99934,0.00066
306,text cnn,deps-100,numberbatch-250,0.0,0.99504,0.00496,0.0,0.99504,0.00496
307,text cnn,deps-100,numberbatch-300,0.0,0.99424,0.00576,0.0,0.99424,0.00576
308,text cnn,deps-150,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
309,text cnn,deps-150,glove-200,0.00028,0.99972,0.0,0.00028,0.99972,0.0
